,ids,target_len,query_len,E-value,score_sequence,domain_number,of,i-Evalue,score_domain,from_ali_coord,to_ali_coord,acc,description_of_target
1716,Q7V958,261,355,0.012,19.4,2,2,1.7,12.4,196,238,0.90,Putative imidazole glycerol phosphate synthase subunit hisF2 OS=Prochlorococcus marinus (strain MIT 9313) OX=74547 GN=hisF2 PE=3 SV=1
1717,Q7MVJ6,307,355,0.012,19.4,1,1,0.026,18.4,228,268,0.87,"Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit OS=Porphyromonas gingivalis (strain ATCC BAA-308 / W83) OX=242619 GN=pyrD PE=3 SV=1"
1718,A6UEK3,258,355,0.012,19.4,1,2,6.3,10.5,57,115,0.87,Imidazole glycerol phosphate synthase subunit HisF OS=Sinorhizobium medicae (strain WSM419) OX=366394 GN=hisF PE=3 SV=1
1719,A6UEK3,258,355,0.012,19.4,2,2,71,7.1,190,226,0.82,Imidazole glycerol phosphate synthase subunit HisF OS=Sinorhizobium medicae (strain WSM419) OX=366394 GN=hisF PE=3 SV=1
1720,A6V325,342,355,0.012,19.4,1,1,0.021,18.6,259,321,0.75,Dihydroorotate dehydrogenase (quinone) OS=Pseudomonas aeruginosa (strain PA7) OX=381754 GN=pyrD PE=3 SV=1
1721,Q970Z0,249,355,0.012,19.4,1,2,8.8,10.1,63,111,0.83,Imidazole glycerol phosphate synthase subunit HisF OS=Sulfurisphaera tokodaii (strain DSM 16993 / JCM 10545 / NBRC 100140 / 7) OX=273063 GN=hisF PE=3 SV=1
1722,Q970Z0,249,355,0.012,19.4,2,2,40,7.9,184,221,0.86,Imidazole glycerol phosphate synthase subunit HisF OS=Sulfurisphaera tokodaii (strain DSM 16993 / JCM 10545 / NBRC 100140 / 7) OX=273063 GN=hisF PE=3 SV=1
1723,B2UEE6,247,355,0.012,19.4,1,2,39,7.9,67,110,0.86,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Ralstonia pickettii (strain 12J) OX=402626 GN=hisA PE=3 SV=1
1724,B2UEE6,247,355,0.012,19.4,2,2,12,9.6,185,224,0.79,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Ralstonia pickettii (strain 12J) OX=402626 GN=hisA PE=3 SV=1
1725,B0RLM2,386,355,0.012,19.4,1,1,0.019,18.8,280,347,0.81,L-lactate dehydrogenase OS=Xanthomonas campestris pv. campestris (strain B100) OX=509169 GN=lldD PE=3 SV=1
1726,Q18CS6,300,355,0.012,19.4,1,1,0.02,18.7,225,266,0.92,"Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit OS=Clostridioides difficile (strain 630) OX=272563 GN=pyrD PE=3 SV=1"
1727,Q4V0H2,386,355,0.013,19.4,1,1,0.019,18.8,280,347,0.81,L-lactate dehydrogenase OS=Xanthomonas campestris pv. campestris (strain 8004) OX=314565 GN=lldD PE=3 SV=1
1728,Q8PE75,386,355,0.013,19.4,1,1,0.019,18.8,280,347,0.81,L-lactate dehydrogenase OS=Xanthomonas campestris pv. campestris (strain ATCC 33913 / DSM 3586 / NCPPB 528 / LMG 568 / P 25) OX=190485 GN=lldD PE=3 SV=1
1729,C1A4L9,237,355,0.013,19.4,1,2,4.3,11.1,62,104,0.91,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Gemmatimonas aurantiaca (strain T-27 / DSM 14586 / JCM 11422 / NBRC 100505) OX=379066 GN=hisA PE=3 SV=1
1730,C1A4L9,237,355,0.013,19.4,2,2,1.3e+02,6.2,179,220,0.92,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Gemmatimonas aurantiaca (strain T-27 / DSM 14586 / JCM 11422 / NBRC 100505) OX=379066 GN=hisA PE=3 SV=1
1731,A7NN50,237,355,0.013,19.4,1,2,1.8,12.3,64,113,0.89,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Roseiflexus castenholzii (strain DSM 13941 / HLO8) OX=383372 GN=hisA PE=3 SV=1
1732,A7NN50,237,355,0.013,19.4,2,2,1.4e+02,6.1,190,222,0.84,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Roseiflexus castenholzii (strain DSM 13941 / HLO8) OX=383372 GN=hisA PE=3 SV=1
1733,P36959,345,355,0.013,19.4,1,3,1.8e+02,5.8,48,71,0.88,GMP reductase 1 OS=Homo sapiens OX=9606 GN=GMPR PE=1 SV=1
1734,P36959,345,355,0.013,19.4,2,3,7.6e+02,3.7,140,179,0.90,GMP reductase 1 OS=Homo sapiens OX=9606 GN=GMPR PE=1 SV=1
1735,P36959,345,355,0.013,19.4,3,3,72,7.1,211,256,0.78,GMP reductase 1 OS=Homo sapiens OX=9606 GN=GMPR PE=1 SV=1
1736,Q7VDF1,257,355,0.013,19.4,1,2,39,7.9,57,102,0.86,Imidazole glycerol phosphate synthase subunit HisF OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=hisF PE=3 SV=1
1737,Q7VDF1,257,355,0.013,19.4,2,2,12,9.6,187,226,0.85,Imidazole glycerol phosphate synthase subunit HisF OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=hisF PE=3 SV=1
1738,Q8EMP6,222,355,0.013,19.4,1,1,0.043,17.6,123,210,0.73,Putative N-acetylmannosamine-6-phosphate 2-epimerase OS=Oceanobacillus iheyensis (strain DSM 14371 / CIP 107618 / JCM 11309 / KCTC 3954 / HTE831) OX=221109 GN=nanE PE=3 SV=1
1739,A7MHE2,245,355,0.013,19.4,1,2,0.22,15.3,55,110,0.84,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Cronobacter sakazakii (strain ATCC BAA-894) OX=290339 GN=hisA PE=3 SV=1
1740,A7MHE2,245,355,0.013,19.4,2,2,1.7e+03,2.5,185,230,0.81,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Cronobacter sakazakii (strain ATCC BAA-894) OX=290339 GN=hisA PE=3 SV=1
1741,Q971Z6,245,355,0.013,19.3,1,1,0.02,18.7,174,222,0.90,Tryptophan synthase alpha chain OS=Sulfurisphaera tokodaii (strain DSM 16993 / JCM 10545 / NBRC 100140 / 7) OX=273063 GN=trpA PE=3 SV=1
1742,A9AJX4,345,355,0.013,19.3,1,1,0.021,18.7,280,327,0.79,Dihydroorotate dehydrogenase (quinone) OS=Burkholderia multivorans (strain ATCC 17616 / 249) OX=395019 GN=pyrD PE=3 SV=1
1743,Q46CC5,273,355,0.013,19.3,1,2,61,7.3,68,112,0.85,Imidazole glycerol phosphate synthase subunit HisF OS=Methanosarcina barkeri (strain Fusaro / DSM 804) OX=269797 GN=hisF PE=3 SV=1
1744,Q46CC5,273,355,0.013,19.3,2,2,9.2,10.0,208,245,0.85,Imidazole glycerol phosphate synthase subunit HisF OS=Methanosarcina barkeri (strain Fusaro / DSM 804) OX=269797 GN=hisF PE=3 SV=1
1745,Q02PL5,342,355,0.014,19.3,1,1,0.023,18.5,259,321,0.75,Dihydroorotate dehydrogenase (quinone) OS=Pseudomonas aeruginosa (strain UCBPP-PA14) OX=208963 GN=pyrD PE=3 SV=1
1746,B7UWL8,342,355,0.014,19.3,1,1,0.023,18.5,259,321,0.75,Dihydroorotate dehydrogenase (quinone) OS=Pseudomonas aeruginosa (strain LESB58) OX=557722 GN=pyrD PE=3 SV=1
1747,Q9HZF8,342,355,0.014,19.3,1,1,0.023,18.5,259,321,0.75,Dihydroorotate dehydrogenase (quinone) OS=Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1) OX=208964 GN=pyrD PE=3 SV=1
1748,B2TYF6,245,355,0.014,19.3,1,2,1.3,12.8,60,109,0.88,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Shigella boydii serotype 18 (strain CDC 3083-94 / BS512) OX=344609 GN=hisA PE=3 SV=1
1749,B2TYF6,245,355,0.014,19.3,2,2,3.6e+02,4.8,185,230,0.81,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Shigella boydii serotype 18 (strain CDC 3083-94 / BS512) OX=344609 GN=hisA PE=3 SV=1
1750,Q9K6Z5,244,355,0.014,19.3,1,2,0.28,15.0,69,112,0.84,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Bacillus halodurans (strain ATCC BAA-125 / DSM 18197 / FERM 7344 / JCM 9153 / C-125) OX=272558 GN=hisA PE=3 SV=1
1751,Q9K6Z5,244,355,0.014,19.3,2,2,1.8e+03,2.5,187,228,0.72,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Bacillus halodurans (strain ATCC BAA-125 / DSM 18197 / FERM 7344 / JCM 9153 / C-125) OX=272558 GN=hisA PE=3 SV=1
1752,Q6F799,252,355,0.014,19.3,1,2,83,6.8,61,111,0.86,Imidazole glycerol phosphate synthase subunit HisF OS=Acinetobacter baylyi (strain ATCC 33305 / BD413 / ADP1) OX=62977 GN=hisF PE=3 SV=2
1753,Q6F799,252,355,0.014,19.3,2,2,6.4,10.5,185,229,0.87,Imidazole glycerol phosphate synthase subunit HisF OS=Acinetobacter baylyi (strain ATCC 33305 / BD413 / ADP1) OX=62977 GN=hisF PE=3 SV=2
1754,Q8U213,251,355,0.014,19.2,1,1,0.023,18.6,188,228,0.91,Geranylgeranylglyceryl phosphate synthase OS=Pyrococcus furiosus (strain ATCC 43587 / DSM 3638 / JCM 8422 / Vc1) OX=186497 GN=PF1039 PE=3 SV=2
1755,Q9X0C6,253,355,0.014,19.2,1,2,0.34,14.7,60,111,0.83,Imidazole glycerol phosphate synthase subunit HisF OS=Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099) OX=243274 GN=hisF PE=1 SV=1
1756,Q9X0C6,253,355,0.014,19.2,2,2,1.5e+03,2.7,187,226,0.83,Imidazole glycerol phosphate synthase subunit HisF OS=Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099) OX=243274 GN=hisF PE=1 SV=1
1757,B5EX43,245,355,0.014,19.2,1,2,0.81,13.5,60,110,0.89,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Salmonella agona (strain SL483) OX=454166 GN=hisA PE=3 SV=1
1758,B5EX43,245,355,0.014,19.2,2,2,5.2e+02,4.2,185,230,0.82,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Salmonella agona (strain SL483) OX=454166 GN=hisA PE=3 SV=1
1759,B3R795,248,355,0.014,19.2,1,2,11,9.7,68,111,0.84,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Cupriavidus taiwanensis (strain DSM 17343 / BCRC 17206 / CIP 107171 / LMG 19424 / R1) OX=977880 GN=hisA PE=3 SV=1
1760,B3R795,248,355,0.014,19.2,2,2,51,7.5,185,217,0.79,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Cupriavidus taiwanensis (strain DSM 17343 / BCRC 17206 / CIP 107171 / LMG 19424 / R1) OX=977880 GN=hisA PE=3 SV=1
1761,Q0K692,248,355,0.015,19.2,1,2,11,9.7,68,111,0.84,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Cupriavidus necator (strain ATCC 17699 / H16 / DSM 428 / Stanier 337) OX=381666 GN=hisA PE=3 SV=1
1762,Q0K692,248,355,0.015,19.2,2,2,53,7.5,185,217,0.79,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Cupriavidus necator (strain ATCC 17699 / H16 / DSM 428 / Stanier 337) OX=381666 GN=hisA PE=3 SV=1
1763,A1TKZ3,248,355,0.015,19.2,1,2,12,9.7,66,111,0.86,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Acidovorax citrulli (strain AAC00-1) OX=397945 GN=hisA PE=3 SV=1
1764,A1TKZ3,248,355,0.015,19.2,2,2,35,8.1,185,218,0.78,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Acidovorax citrulli (strain AAC00-1) OX=397945 GN=hisA PE=3 SV=1
1765,C0Q1J8,245,355,0.015,19.2,1,2,0.81,13.5,60,110,0.89,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Salmonella paratyphi C (strain RKS4594) OX=476213 GN=hisA PE=3 SV=1
1766,C0Q1J8,245,355,0.015,19.2,2,2,5.9e+02,4.1,185,230,0.81,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Salmonella paratyphi C (strain RKS4594) OX=476213 GN=hisA PE=3 SV=1
1767,Q57MR9,245,355,0.015,19.2,1,2,0.81,13.5,60,110,0.89,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Salmonella choleraesuis (strain SC-B67) OX=321314 GN=hisA PE=3 SV=1
1768,Q57MR9,245,355,0.015,19.2,2,2,5.9e+02,4.1,185,230,0.81,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Salmonella choleraesuis (strain SC-B67) OX=321314 GN=hisA PE=3 SV=1
1769,P50937,253,355,0.015,19.2,1,2,15,9.3,58,108,0.82,Imidazole glycerol phosphate synthase subunit HisF OS=Rhodobacter sphaeroides (strain ATCC 17023 / 2.4.1 / NCIB 8253 / DSM 158) OX=272943 GN=hisF PE=3 SV=2
1770,P50937,253,355,0.015,19.2,2,2,35,8.1,186,227,0.82,Imidazole glycerol phosphate synthase subunit HisF OS=Rhodobacter sphaeroides (strain ATCC 17023 / 2.4.1 / NCIB 8253 / DSM 158) OX=272943 GN=hisF PE=3 SV=2
1771,Q98QJ8,228,355,0.015,19.2,1,1,0.03,18.2,164,211,0.76,Putative N-acetylmannosamine-6-phosphate 2-epimerase OS=Mycoplasma pulmonis (strain UAB CTIP) OX=272635 GN=nanE PE=3 SV=1
1772,A5UBN2,291,355,0.015,19.1,1,1,0.024,18.5,192,235,0.85,Pyridoxal 5'-phosphate synthase subunit PdxS OS=Haemophilus influenzae (strain PittEE) OX=374930 GN=pdxS PE=3 SV=1
1773,P45293,291,355,0.015,19.1,1,1,0.024,18.5,192,235,0.85,Pyridoxal 5'-phosphate synthase subunit PdxS OS=Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd) OX=71421 GN=pdxS PE=1 SV=1
1774,Q4QJU5,291,355,0.015,19.1,1,1,0.024,18.5,192,235,0.85,Pyridoxal 5'-phosphate synthase subunit PdxS OS=Haemophilus influenzae (strain 86-028NP) OX=281310 GN=pdxS PE=3 SV=1
1775,A2REI5,327,355,0.015,19.1,1,2,9e+02,3.4,127,169,0.88,GMP reductase OS=Streptococcus pyogenes serotype M5 (strain Manfredo) OX=160491 GN=guaC PE=3 SV=1
1776,A2REI5,327,355,0.015,19.1,2,2,0.62,13.8,198,240,0.87,GMP reductase OS=Streptococcus pyogenes serotype M5 (strain Manfredo) OX=160491 GN=guaC PE=3 SV=1
1777,A6TVU7,258,355,0.016,19.1,1,1,0.022,18.6,159,212,0.87,Thiazole synthase OS=Alkaliphilus metalliredigens (strain QYMF) OX=293826 GN=thiG PE=3 SV=1
1778,Q5FA22,245,355,0.016,19.1,1,2,3.8,11.3,73,112,0.84,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Neisseria gonorrhoeae (strain ATCC 700825 / FA 1090) OX=242231 GN=hisA PE=3 SV=1
1779,Q5FA22,245,355,0.016,19.1,2,2,1.2e+02,6.3,185,217,0.81,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Neisseria gonorrhoeae (strain ATCC 700825 / FA 1090) OX=242231 GN=hisA PE=3 SV=1
1780,A5V9V9,243,355,0.016,19.1,1,2,5.5,10.7,76,113,0.82,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Sphingomonas wittichii (strain RW1 / DSM 6014 / JCM 10273) OX=392499 GN=hisA PE=3 SV=1
1781,A5V9V9,243,355,0.016,19.1,2,2,71,7.1,186,213,0.80,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Sphingomonas wittichii (strain RW1 / DSM 6014 / JCM 10273) OX=392499 GN=hisA PE=3 SV=1
1782,A5FQI9,253,355,0.016,19.1,1,2,92,6.7,56,106,0.85,Imidazole glycerol phosphate synthase subunit HisF OS=Dehalococcoides mccartyi (strain ATCC BAA-2100 / JCM 16839 / KCTC 5957 / BAV1) OX=216389 GN=hisF PE=3 SV=1
1783,A5FQI9,253,355,0.016,19.1,2,2,6.5,10.5,185,228,0.83,Imidazole glycerol phosphate synthase subunit HisF OS=Dehalococcoides mccartyi (strain ATCC BAA-2100 / JCM 16839 / KCTC 5957 / BAV1) OX=216389 GN=hisF PE=3 SV=1
1784,Q2VYJ0,252,355,0.016,19.1,1,2,15,9.3,61,111,0.86,Imidazole glycerol phosphate synthase subunit HisF OS=Magnetospirillum magneticum (strain AMB-1 / ATCC 700264) OX=342108 GN=hisF PE=3 SV=1
1785,Q2VYJ0,252,355,0.016,19.1,2,2,37,8.0,186,222,0.81,Imidazole glycerol phosphate synthase subunit HisF OS=Magnetospirillum magneticum (strain AMB-1 / ATCC 700264) OX=342108 GN=hisF PE=3 SV=1
1786,A5FS82,293,355,0.016,19.1,1,1,0.031,18.1,192,258,0.83,Pyridoxal 5'-phosphate synthase subunit PdxS OS=Dehalococcoides mccartyi (strain ATCC BAA-2100 / JCM 16839 / KCTC 5957 / BAV1) OX=216389 GN=pdxS PE=3 SV=1
1787,Q3ZZB8,293,355,0.016,19.1,1,1,0.031,18.1,192,258,0.83,Pyridoxal 5'-phosphate synthase subunit PdxS OS=Dehalococcoides mccartyi (strain CBDB1) OX=255470 GN=pdxS PE=3 SV=1
1788,O29276,238,355,0.016,19.1,1,2,7.6e+02,3.7,69,107,0.79,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Archaeoglobus fulgidus (strain ATCC 49558 / VC-16 / DSM 4304 / JCM 9628 / NBRC 100126) OX=224325 GN=hisA PE=3 SV=1
1789,O29276,238,355,0.016,19.1,2,2,0.86,13.4,180,220,0.89,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Archaeoglobus fulgidus (strain ATCC 49558 / VC-16 / DSM 4304 / JCM 9628 / NBRC 100126) OX=224325 GN=hisA PE=3 SV=1
1790,B8EM86,246,355,0.016,19.0,1,2,3.7,11.3,66,112,0.89,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Methylocella silvestris (strain DSM 15510 / CIP 108128 / LMG 27833 / NCIMB 13906 / BL2) OX=395965 GN=hisA PE=3 SV=1
1791,B8EM86,246,355,0.016,19.0,2,2,1.9e+02,5.7,185,212,0.86,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Methylocella silvestris (strain DSM 15510 / CIP 108128 / LMG 27833 / NCIMB 13906 / BL2) OX=395965 GN=hisA PE=3 SV=1
1792,A1TZG0,340,355,0.016,19.0,1,1,0.027,18.3,279,333,0.83,Dihydroorotate dehydrogenase (quinone) OS=Marinobacter hydrocarbonoclasticus (strain ATCC 700491 / DSM 11845 / VT8) OX=351348 GN=pyrD PE=3 SV=1
1793,Q5QX65,334,355,0.017,19.0,1,1,0.024,18.5,257,320,0.83,Dihydroorotate dehydrogenase (quinone) OS=Idiomarina loihiensis (strain ATCC BAA-735 / DSM 15497 / L2-TR) OX=283942 GN=pyrD PE=3 SV=1
1794,Q8ZAX7,321,355,0.017,19.0,1,2,1.2e+03,3.0,5,23,0.83,tRNA-dihydrouridine synthase B OS=Yersinia pestis OX=632 GN=dusB PE=3 SV=1
1795,Q8ZAX7,321,355,0.017,19.0,2,2,0.64,13.8,186,225,0.91,tRNA-dihydrouridine synthase B OS=Yersinia pestis OX=632 GN=dusB PE=3 SV=1
1796,Q38X22,307,355,0.017,19.0,1,1,0.034,18.0,228,270,0.93,"Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit OS=Lactobacillus sakei subsp. sakei (strain 23K) OX=314315 GN=pyrD PE=3 SV=1"
1797,A0KWB1,245,355,0.017,19.0,1,2,7.3,10.3,62,110,0.89,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Shewanella sp. (strain ANA-3) OX=94122 GN=hisA PE=3 SV=1
1798,A0KWB1,245,355,0.017,19.0,2,2,45,7.7,186,229,0.82,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Shewanella sp. (strain ANA-3) OX=94122 GN=hisA PE=3 SV=1
1799,Q92TB2,247,355,0.017,19.0,1,2,16,9.2,66,107,0.90,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Rhizobium meliloti (strain 1021) OX=266834 GN=hisA PE=3 SV=1
1800,Q92TB2,247,355,0.017,19.0,2,2,43,7.8,184,214,0.87,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Rhizobium meliloti (strain 1021) OX=266834 GN=hisA PE=3 SV=1
1801,B7INA3,252,355,0.017,19.0,1,2,85,6.8,59,107,0.81,Imidazole glycerol phosphate synthase subunit HisF OS=Bacillus cereus (strain G9842) OX=405531 GN=hisF PE=3 SV=1
1802,B7INA3,252,355,0.017,19.0,2,2,7.2,10.3,185,227,0.79,Imidazole glycerol phosphate synthase subunit HisF OS=Bacillus cereus (strain G9842) OX=405531 GN=hisF PE=3 SV=1
1803,Q57854,272,355,0.017,19.0,1,2,45,7.7,64,110,0.88,Imidazole glycerol phosphate synthase subunit HisF OS=Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) OX=243232 GN=hisF PE=3 SV=1
1804,Q57854,272,355,0.017,19.0,2,2,16,9.2,205,241,0.85,Imidazole glycerol phosphate synthase subunit HisF OS=Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) OX=243232 GN=hisF PE=3 SV=1
1805,A7IHN9,258,355,0.017,19.0,1,2,23,8.7,61,107,0.87,Imidazole glycerol phosphate synthase subunit HisF OS=Xanthobacter autotrophicus (strain ATCC BAA-1158 / Py2) OX=78245 GN=hisF PE=3 SV=1
1806,A7IHN9,258,355,0.017,19.0,2,2,24,8.6,190,228,0.80,Imidazole glycerol phosphate synthase subunit HisF OS=Xanthobacter autotrophicus (strain ATCC BAA-1158 / Py2) OX=78245 GN=hisF PE=3 SV=1
1807,Q81G02,252,355,0.017,19.0,1,2,85,6.8,59,107,0.81,Imidazole glycerol phosphate synthase subunit HisF OS=Bacillus cereus (strain ATCC 14579 / DSM 31 / JCM 2152 / NBRC 15305 / NCIMB 9373 / NRRL B-3711) OX=226900 GN=hisF PE=3 SV=1
1808,Q81G02,252,355,0.017,19.0,2,2,7.2,10.3,185,227,0.80,Imidazole glycerol phosphate synthase subunit HisF OS=Bacillus cereus (strain ATCC 14579 / DSM 31 / JCM 2152 / NBRC 15305 / NCIMB 9373 / NRRL B-3711) OX=226900 GN=hisF PE=3 SV=1
1809,O66461,306,355,0.017,19.0,1,1,0.032,18.1,227,268,0.87,Putative dihydroorotate dehydrogenase A (fumarate) OS=Aquifex aeolicus (strain VF5) OX=224324 GN=pyrD PE=3 SV=1
1810,A4X5V3,306,355,0.017,19.0,1,1,0.03,18.2,205,252,0.80,Pyridoxal 5'-phosphate synthase subunit PdxS OS=Salinispora tropica (strain ATCC BAA-916 / DSM 44818 / CNB-440) OX=369723 GN=pdxS PE=3 SV=1
1811,Q480K7,336,355,0.017,19.0,1,1,0.041,17.7,261,322,0.73,Dihydroorotate dehydrogenase (quinone) OS=Colwellia psychrerythraea (strain 34H / ATCC BAA-681) OX=167879 GN=pyrD PE=3 SV=1
1812,A4X9P7,255,355,0.017,19.0,1,2,26,8.5,64,114,0.88,Imidazole glycerol phosphate synthase subunit HisF OS=Salinispora tropica (strain ATCC BAA-916 / DSM 44818 / CNB-440) OX=369723 GN=hisF PE=3 SV=1
1813,A4X9P7,255,355,0.017,19.0,2,2,18,9.1,190,233,0.91,Imidazole glycerol phosphate synthase subunit HisF OS=Salinispora tropica (strain ATCC BAA-916 / DSM 44818 / CNB-440) OX=369723 GN=hisF PE=3 SV=1
1814,Q13ZM3,340,355,0.018,18.9,1,1,0.027,18.3,280,326,0.79,Dihydroorotate dehydrogenase (quinone) OS=Paraburkholderia xenovorans (strain LB400) OX=266265 GN=pyrD PE=3 SV=2
1815,Q3ALF6,256,355,0.018,18.9,1,2,17,9.1,62,103,0.86,Imidazole glycerol phosphate synthase subunit HisF OS=Synechococcus sp. (strain CC9605) OX=110662 GN=hisF PE=3 SV=1
1816,Q3ALF6,256,355,0.018,18.9,2,2,38,8.0,185,220,0.89,Imidazole glycerol phosphate synthase subunit HisF OS=Synechococcus sp. (strain CC9605) OX=110662 GN=hisF PE=3 SV=1
1817,B7HKD4,252,355,0.018,18.9,1,2,1.1e+02,6.5,61,107,0.85,Imidazole glycerol phosphate synthase subunit HisF OS=Bacillus cereus (strain AH187) OX=405534 GN=hisF PE=3 SV=1
1818,B7HKD4,252,355,0.018,18.9,2,2,6.2,10.5,185,222,0.84,Imidazole glycerol phosphate synthase subunit HisF OS=Bacillus cereus (strain AH187) OX=405534 GN=hisF PE=3 SV=1
1819,Q03HA9,304,355,0.019,18.9,1,1,0.034,18.0,229,270,0.91,Putative dihydroorotate dehydrogenase A (fumarate) OS=Pediococcus pentosaceus (strain ATCC 25745 / CCUG 21536 / LMG 10740 / 183-1w) OX=278197 GN=pyrD PE=3 SV=1
1820,Q1GEZ3,253,355,0.019,18.8,1,2,25,8.6,58,114,0.83,Imidazole glycerol phosphate synthase subunit HisF OS=Ruegeria sp. (strain TM1040) OX=292414 GN=hisF PE=3 SV=1
1821,Q1GEZ3,253,355,0.019,18.8,2,2,23,8.7,185,229,0.81,Imidazole glycerol phosphate synthase subunit HisF OS=Ruegeria sp. (strain TM1040) OX=292414 GN=hisF PE=3 SV=1
1822,A9KCF2,347,355,0.019,18.8,1,1,0.034,18.0,275,319,0.86,Dihydroorotate dehydrogenase (quinone) OS=Coxiella burnetii (strain Dugway 5J108-111) OX=434922 GN=pyrD PE=3 SV=1
