,ids,e_value,hit_start,hit_end,bitscore,protein_length
1030,Q9PAE7,1.18147e-49,90,336,172.568,351
1031,Q15UB7,1.30438e-49,86,332,171.798,335
1032,Q7VL56,1.46623e-49,87,334,171.798,335
1033,Q8K9I5,1.51991e-49,91,335,171.798,336
1034,B0V824,1.52369e-49,84,333,171.798,334
1035,A3M6Y2,1.52369e-49,84,333,171.798,334
1036,B2HUT6,1.52369e-49,84,333,171.798,334
1037,B7I2L5,1.52369e-49,84,333,171.798,334
1038,B7GZW7,1.52369e-49,84,333,171.798,334
1039,Q0T894,2.55602e-49,47,333,171.413,347
1040,A4W0T4,2.92212e-49,40,327,170.642,327
1041,A4W6K6,3.59016e-49,47,333,171.028,347
1042,Q03AR1,4.36833e-49,40,311,170.257,329
1043,Q9L6B7,4.37122e-49,202,478,174.494,487
1044,A4VUJ2,4.4245e-49,40,327,170.257,327
1045,Q5WD10,5.04825e-49,38,309,170.257,328
1046,Q5WVN0,5.15363e-49,81,328,170.257,333
1047,Q6GC82,5.15404e-49,228,480,174.109,488
1048,Q6GJQ7,5.15404e-49,228,480,174.109,488
1049,P99106,5.15404e-49,228,480,174.109,488
1050,P65169,5.15404e-49,228,480,174.109,488
1051,Q5HIQ7,5.15404e-49,228,480,174.109,488
1052,Q2YVL6,5.15404e-49,228,480,174.109,488
1053,Q2G0Y7,5.15404e-49,228,480,174.109,488
1054,Q2FJM6,5.15404e-49,228,480,174.109,488
1055,P57443,5.58037e-49,92,337,170.257,337
1056,Q83SM9,5.78848e-49,47,333,170.642,347
1057,Q8NY70,6.55175e-49,228,480,174.109,488
1058,B0U5I1,6.80668e-49,90,350,170.642,351
1059,Q03GJ0,6.93029e-49,34,304,169.872,325
1060,Q21WC4,8.0468e-49,94,348,170.642,357
1061,A1WJ81,9.3177e-49,94,337,170.257,360
1062,B3WCK9,1.05575e-48,40,311,169.487,329
1063,A8G9U1,1.14162e-48,47,333,169.872,347
1064,Q87A77,1.14462e-48,90,350,169.872,351
1065,B2I9T5,1.14462e-48,90,350,169.872,351
1066,A8ALJ2,1.16611e-48,47,333,169.872,347
1067,Q5ZUH7,1.32698e-48,81,328,169.102,333
1068,A5ICX8,1.32698e-48,81,328,169.102,333
1069,Q5X496,1.32698e-48,81,328,169.102,333
1070,B1YH73,1.47739e-48,36,309,169.102,328
1071,B4TXJ0,2.00315e-48,47,333,169.102,347
1072,A9MZN3,2.00315e-48,47,333,169.102,347
1073,Q65TR8,2.12833e-48,94,339,169.102,340
1074,A5EV79,2.74496e-48,87,331,168.716,337
1075,Q21U05,2.79042e-48,37,296,168.331,325
1076,Q49UU8,2.84985e-48,228,480,172.183,488
1077,C4L088,2.96718e-48,34,298,168.331,327
1078,Q4L646,3.67861e-48,36,307,167.946,325
1079,Q8Z9F9,3.94906e-48,47,333,168.331,347
1080,Q8CMQ7,4.19037e-48,202,480,171.798,488
1081,Q5HRX2,4.19037e-48,202,480,171.798,488
1082,Q9CGF1,4.29278e-48,36,329,167.946,329
1083,B1IC44,4.46126e-48,40,299,167.561,328
1084,A1WB23,5.33601e-48,61,296,167.561,325
1085,B0VKB8,5.35506e-48,84,333,167.561,334
1086,Q8ZRT5,5.84613e-48,47,333,167.946,347
1087,B5BLD7,5.84613e-48,47,333,167.946,347
1088,Q5PDH8,5.84613e-48,47,333,167.946,347
1089,B4SU63,5.84613e-48,47,333,167.946,347
1090,B4TJA0,5.84613e-48,47,333,167.946,347
1091,B5R2N9,5.84613e-48,47,333,167.946,347
1092,B5FI86,5.84613e-48,47,333,167.946,347
1093,B5F7X8,5.84613e-48,47,333,167.946,347
1094,Q88SV5,6.25801e-48,36,309,167.176,325
1095,C0Q5K1,6.29648e-48,47,333,167.946,347
1096,A0M4D0,6.41711e-48,92,339,167.561,340
1097,P60565,6.66149e-48,42,313,167.176,330
1098,Q4L385,6.69607e-48,228,480,171.413,488
1099,Q47GW1,6.7815e-48,87,335,167.946,347
1100,B9ME75,8.42621e-48,61,296,166.79,325
1101,Q4QEB3,9.24223e-48,238,488,171.028,492
1102,B5RH79,9.32036e-48,47,333,167.561,347
1103,Q04GD9,9.80117e-48,34,307,166.79,323
1104,C1CKY8,1.22368e-47,40,299,166.79,328
1105,Q8DPJ7,1.4198e-47,40,299,166.405,328
1106,C1C7M7,1.4198e-47,40,299,166.405,328
1107,Q04K71,1.4198e-47,40,299,166.405,328
1108,C1CR55,1.83186e-47,40,299,166.02,328
1109,E9BDA8,1.87501e-47,238,488,170.257,492
1110,Q02Z38,1.91869e-47,36,329,166.02,329
1111,C5B9H0,1.96302e-47,47,333,166.79,348
1112,A2RL29,2.08874e-47,36,329,166.02,329
1113,Q04CB0,2.21096e-47,42,313,166.02,330
1114,A1TNF7,2.36082e-47,61,296,165.635,325
1115,Q1GBV3,2.38147e-47,42,313,166.02,330
1116,A9MQA3,2.52361e-47,47,347,166.405,347
1117,B2IPN4,2.9224e-47,40,299,165.635,328
1118,P44334,4.011e-47,177,479,169.102,488
1119,Q6MUI1,5.2411e-47,36,317,164.864,320
1120,Q97QG5,5.52428e-47,40,299,164.864,328
1121,B8ZJR9,7.12633e-47,40,299,164.479,328
1122,C1CEK5,1.10092e-46,40,299,164.094,328
1123,B5E4Y3,1.10092e-46,40,299,164.094,328
1124,Q57TB5,1.11146e-46,47,333,164.479,347
1125,E9PU28,1.20804e-46,211,498,168.331,514
1126,P24547,1.68231e-46,228,498,167.946,514
1127,A9BNR6,1.71791e-46,92,296,163.709,325
1128,B2UNA2,1.7946e-46,94,340,164.094,348
1129,C5CT60,2.33664e-46,37,322,163.324,325
1130,Q045S8,2.35428e-46,42,313,163.324,330
1131,P12268,3.00264e-46,211,498,167.561,514
1132,B1Y3C1,3.02038e-46,94,341,163.324,345
1133,B0UXP9,3.88852e-46,254,498,167.176,514
1134,Q0WD32,3.9581e-46,204,478,166.405,487
1135,P12269,6.19197e-46,228,498,166.405,514
1136,Q6F1U6,1.02293e-45,36,318,161.398,320
1137,B1XWM8,1.3016e-45,36,322,161.398,325
1138,Q3SWY3,1.56919e-45,228,498,165.635,514
1139,Q8G3N6,1.64388e-45,285,534,166.02,545
1140,Q5FHY3,1.74394e-45,42,313,161.013,330
1141,F6S675,2.13625e-45,226,496,164.864,512
1142,Q6GMG5,2.29704e-45,228,498,165.635,544
1143,Q07152,5.5527e-45,273,521,164.479,537
1144,Q5RGV1,6.06618e-45,228,498,163.709,514
1145,P20839,6.38727e-45,228,498,163.709,514
1146,F7CYY5,8.93394e-45,175,499,163.324,515
1147,Q03TT0,1.26752e-44,37,310,158.701,328
1148,Q12CT8,1.33759e-44,37,322,158.701,325
1149,A0JNA3,1.73646e-44,228,498,162.553,514
1150,A1VMA8,8.42702e-44,36,318,156.39,325
1151,P50096,8.83716e-44,228,498,160.627,514
1152,D3ZLZ7,9.69465e-44,228,498,160.627,514
1153,Q1WT04,1.03017e-43,33,307,156.39,325
1154,A1WIJ3,1.18339e-43,36,296,156.005,322
1155,O06179,4.83962e-43,7,362,155.62,375
1156,A5FHT2,3.05691e-42,89,343,152.923,344
