,ids,target_len,query_len,E-value,score_sequence,domain_number,of,i-Evalue,score_domain,from_ali_coord,to_ali_coord,acc,description_of_target
1869,P26721,261,357,0.03,18.2,1,2,12,9.6,61,112,0.84,Imidazole glycerol phosphate synthase subunit HisF OS=Azospirillum brasilense OX=192 GN=hisF PE=3 SV=1
1870,P26721,261,357,0.03,18.2,2,2,94,6.7,185,222,0.84,Imidazole glycerol phosphate synthase subunit HisF OS=Azospirillum brasilense OX=192 GN=hisF PE=3 SV=1
1871,B5XMV0,394,357,0.03,18.2,1,1,0.044,17.6,280,371,0.76,L-lactate dehydrogenase OS=Klebsiella pneumoniae (strain 342) OX=507522 GN=lldD PE=3 SV=1
1872,Q9V0Y6,299,357,0.03,18.2,1,1,0.051,17.4,224,261,0.90,"Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit OS=Pyrococcus abyssi (strain GE5 / Orsay) OX=272844 GN=pyrD PE=3 SV=2"
1873,A7IHN9,258,357,0.03,18.2,1,2,28,8.4,61,107,0.87,Imidazole glycerol phosphate synthase subunit HisF OS=Xanthobacter autotrophicus (strain ATCC BAA-1158 / Py2) OX=78245 GN=hisF PE=3 SV=1
1874,A7IHN9,258,357,0.03,18.2,2,2,39,8.0,190,229,0.80,Imidazole glycerol phosphate synthase subunit HisF OS=Xanthobacter autotrophicus (strain ATCC BAA-1158 / Py2) OX=78245 GN=hisF PE=3 SV=1
1875,B5EX43,245,357,0.03,18.2,1,2,1.1,13.1,59,110,0.89,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Salmonella agona (strain SL483) OX=454166 GN=hisA PE=3 SV=1
1876,B5EX43,245,357,0.03,18.2,2,2,7.8e+02,3.7,195,230,0.80,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Salmonella agona (strain SL483) OX=454166 GN=hisA PE=3 SV=1
1877,C1KWD2,304,357,0.03,18.2,1,1,0.065,17.1,226,267,0.92,"Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit OS=Listeria monocytogenes serotype 4b (strain CLIP80459) OX=568819 GN=pyrD PE=3 SV=1"
1878,Q71YI3,304,357,0.03,18.2,1,1,0.065,17.1,226,267,0.92,"Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit OS=Listeria monocytogenes serotype 4b (strain F2365) OX=265669 GN=pyrD PE=3 SV=1"
1879,P77887,305,357,0.03,18.2,1,1,0.056,17.3,228,269,0.91,Dihydroorotate dehydrogenase A (fumarate) OS=Lactobacillus plantarum (strain ATCC BAA-793 / NCIMB 8826 / WCFS1) OX=220668 GN=pyrD PE=3 SV=2
1880,Q13ZM3,340,357,0.03,18.2,1,1,0.046,17.6,282,326,0.77,Dihydroorotate dehydrogenase (quinone) OS=Paraburkholderia xenovorans (strain LB400) OX=266265 GN=pyrD PE=3 SV=2
1881,A3M9P1,252,357,0.03,18.2,1,2,34,8.2,61,111,0.85,Imidazole glycerol phosphate synthase subunit HisF OS=Acinetobacter baumannii (strain ATCC 17978 / CIP 53.77 / LMG 1025 / NCDC KC755 / 5377) OX=400667 GN=hisF PE=3 SV=2
1882,A3M9P1,252,357,0.03,18.2,2,2,30,8.3,185,229,0.87,Imidazole glycerol phosphate synthase subunit HisF OS=Acinetobacter baumannii (strain ATCC 17978 / CIP 53.77 / LMG 1025 / NCDC KC755 / 5377) OX=400667 GN=hisF PE=3 SV=2
1883,B2I0P3,252,357,0.03,18.2,1,2,34,8.2,61,111,0.85,Imidazole glycerol phosphate synthase subunit HisF OS=Acinetobacter baumannii (strain ACICU) OX=405416 GN=hisF PE=3 SV=1
1884,B2I0P3,252,357,0.03,18.2,2,2,30,8.3,185,229,0.87,Imidazole glycerol phosphate synthase subunit HisF OS=Acinetobacter baumannii (strain ACICU) OX=405416 GN=hisF PE=3 SV=1
1885,B7GVJ5,252,357,0.03,18.2,1,2,34,8.2,61,111,0.85,Imidazole glycerol phosphate synthase subunit HisF OS=Acinetobacter baumannii (strain AB307-0294) OX=557600 GN=hisF PE=3 SV=1
1886,B7GVJ5,252,357,0.03,18.2,2,2,30,8.3,185,229,0.87,Imidazole glycerol phosphate synthase subunit HisF OS=Acinetobacter baumannii (strain AB307-0294) OX=557600 GN=hisF PE=3 SV=1
1887,B7IBD7,252,357,0.03,18.2,1,2,34,8.2,61,111,0.85,Imidazole glycerol phosphate synthase subunit HisF OS=Acinetobacter baumannii (strain AB0057) OX=480119 GN=hisF PE=3 SV=1
1888,B7IBD7,252,357,0.03,18.2,2,2,30,8.3,185,229,0.87,Imidazole glycerol phosphate synthase subunit HisF OS=Acinetobacter baumannii (strain AB0057) OX=480119 GN=hisF PE=3 SV=1
1889,B1GYY3,306,357,0.031,18.2,1,1,0.067,17.1,231,269,0.86,"Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit OS=Uncultured termite group 1 bacterium phylotype Rs-D17 OX=1408204 GN=pyrD PE=3 SV=1"
1890,Q04CB0,330,357,0.031,18.2,1,2,1.5e+03,2.8,133,173,0.87,GMP reductase OS=Lactobacillus delbrueckii subsp. bulgaricus (strain ATCC BAA-365) OX=321956 GN=guaC PE=3 SV=1
1891,Q04CB0,330,357,0.031,18.2,2,2,1.2,12.9,201,244,0.87,GMP reductase OS=Lactobacillus delbrueckii subsp. bulgaricus (strain ATCC BAA-365) OX=321956 GN=guaC PE=3 SV=1
1892,Q1GBV3,330,357,0.031,18.2,1,2,1.5e+03,2.8,133,173,0.87,GMP reductase OS=Lactobacillus delbrueckii subsp. bulgaricus (strain ATCC 11842 / DSM 20081 / JCM 1002 / NBRC 13953 / NCIMB 11778) OX=390333 GN=guaC PE=3 SV=1
1893,Q1GBV3,330,357,0.031,18.2,2,2,1.2,12.9,201,244,0.87,GMP reductase OS=Lactobacillus delbrueckii subsp. bulgaricus (strain ATCC 11842 / DSM 20081 / JCM 1002 / NBRC 13953 / NCIMB 11778) OX=390333 GN=guaC PE=3 SV=1
1894,A9B891,293,357,0.031,18.2,1,1,0.054,17.4,192,235,0.84,Pyridoxal 5'-phosphate synthase subunit PdxS OS=Herpetosiphon aurantiacus (strain ATCC 23779 / DSM 785 / 114-95) OX=316274 GN=pdxS PE=3 SV=1
1895,A5FQI9,253,357,0.031,18.2,1,2,1.4e+02,6.1,56,106,0.85,Imidazole glycerol phosphate synthase subunit HisF OS=Dehalococcoides mccartyi (strain ATCC BAA-2100 / JCM 16839 / KCTC 5957 / BAV1) OX=216389 GN=hisF PE=3 SV=1
1896,A5FQI9,253,357,0.031,18.2,2,2,8.7,10.1,185,228,0.84,Imidazole glycerol phosphate synthase subunit HisF OS=Dehalococcoides mccartyi (strain ATCC BAA-2100 / JCM 16839 / KCTC 5957 / BAV1) OX=216389 GN=hisF PE=3 SV=1
1897,Q1GEZ3,253,357,0.031,18.1,1,2,30,8.3,57,114,0.83,Imidazole glycerol phosphate synthase subunit HisF OS=Ruegeria sp. (strain TM1040) OX=292414 GN=hisF PE=3 SV=1
1898,Q1GEZ3,253,357,0.031,18.1,2,2,33,8.2,186,229,0.81,Imidazole glycerol phosphate synthase subunit HisF OS=Ruegeria sp. (strain TM1040) OX=292414 GN=hisF PE=3 SV=1
1899,A1TKZ3,248,357,0.031,18.1,1,2,16,9.2,70,111,0.84,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Acidovorax citrulli (strain AAC00-1) OX=397945 GN=hisA PE=3 SV=1
1900,A1TKZ3,248,357,0.031,18.1,2,2,52,7.6,185,218,0.76,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Acidovorax citrulli (strain AAC00-1) OX=397945 GN=hisA PE=3 SV=1
1901,A1V4A5,345,357,0.031,18.1,1,1,0.048,17.5,285,326,0.82,Dihydroorotate dehydrogenase (quinone) OS=Burkholderia mallei (strain SAVP1) OX=320388 GN=pyrD PE=3 SV=1
1902,A2S374,345,357,0.031,18.1,1,1,0.048,17.5,285,326,0.82,Dihydroorotate dehydrogenase (quinone) OS=Burkholderia mallei (strain NCTC 10229) OX=412022 GN=pyrD PE=3 SV=1
1903,A3MJ98,345,357,0.031,18.1,1,1,0.048,17.5,285,326,0.82,Dihydroorotate dehydrogenase (quinone) OS=Burkholderia mallei (strain NCTC 10247) OX=320389 GN=pyrD PE=3 SV=1
1904,Q3JSS8,345,357,0.031,18.1,1,1,0.048,17.5,285,326,0.82,Dihydroorotate dehydrogenase (quinone) OS=Burkholderia pseudomallei (strain 1710b) OX=320372 GN=pyrD PE=3 SV=1
1905,Q62K45,345,357,0.031,18.1,1,1,0.048,17.5,285,326,0.82,Dihydroorotate dehydrogenase (quinone) OS=Burkholderia mallei (strain ATCC 23344) OX=243160 GN=pyrD PE=3 SV=1
1906,Q8ZAX7,321,357,0.032,18.1,1,2,1.4e+03,2.9,5,23,0.83,tRNA-dihydrouridine synthase B OS=Yersinia pestis OX=632 GN=dusB PE=3 SV=1
1907,Q8ZAX7,321,357,0.032,18.1,2,2,1.1,13.1,186,225,0.90,tRNA-dihydrouridine synthase B OS=Yersinia pestis OX=632 GN=dusB PE=3 SV=1
1908,A3PI62,253,357,0.032,18.1,1,2,15,9.3,57,110,0.81,Imidazole glycerol phosphate synthase subunit HisF OS=Rhodobacter sphaeroides (strain ATCC 17029 / ATH 2.4.9) OX=349101 GN=hisF PE=3 SV=1
1909,A3PI62,253,357,0.032,18.1,2,2,80,6.9,186,228,0.82,Imidazole glycerol phosphate synthase subunit HisF OS=Rhodobacter sphaeroides (strain ATCC 17029 / ATH 2.4.9) OX=349101 GN=hisF PE=3 SV=1
1910,Q3Z9H3,293,357,0.032,18.1,1,1,0.063,17.1,192,256,0.80,Pyridoxal 5'-phosphate synthase subunit PdxS OS=Dehalococcoides mccartyi (strain ATCC BAA-2266 / KCTC 15142 / 195) OX=243164 GN=pdxS PE=3 SV=1
1911,A1AXM7,243,357,0.032,18.1,1,2,1.1e+02,6.4,66,112,0.85,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Ruthia magnifica subsp. Calyptogena magnifica OX=413404 GN=hisA PE=3 SV=1
1912,A1AXM7,243,357,0.032,18.1,2,2,11,9.8,185,213,0.82,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Ruthia magnifica subsp. Calyptogena magnifica OX=413404 GN=hisA PE=3 SV=1
1913,A6GWS0,256,357,0.032,18.1,1,1,0.048,17.5,160,228,0.79,Thiazole synthase OS=Flavobacterium psychrophilum (strain ATCC 49511 / DSM 21280 / CIP 103535 / JIP02/86) OX=402612 GN=thiG PE=3 SV=1
1914,Q1IWD2,243,357,0.033,18.1,1,2,3.8,11.3,72,117,0.91,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Deinococcus geothermalis (strain DSM 11300 / AG-3a) OX=319795 GN=hisA PE=3 SV=1
1915,Q1IWD2,243,357,0.033,18.1,2,2,1.5e+02,6.0,174,230,0.82,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Deinococcus geothermalis (strain DSM 11300 / AG-3a) OX=319795 GN=hisA PE=3 SV=1
1916,B1ICP9,291,357,0.033,18.1,1,1,0.064,17.1,192,235,0.85,Pyridoxal 5'-phosphate synthase subunit PdxS OS=Streptococcus pneumoniae (strain Hungary19A-6) OX=487214 GN=pdxS PE=3 SV=1
1917,B5E5W1,291,357,0.033,18.1,1,1,0.064,17.1,192,235,0.85,Pyridoxal 5'-phosphate synthase subunit PdxS OS=Streptococcus pneumoniae serotype 19F (strain G54) OX=512566 GN=pdxS PE=3 SV=1
1918,B8ZL14,291,357,0.033,18.1,1,1,0.064,17.1,192,235,0.85,Pyridoxal 5'-phosphate synthase subunit PdxS OS=Streptococcus pneumoniae (strain ATCC 700669 / Spain 23F-1) OX=561276 GN=pdxS PE=3 SV=1
1919,C1C863,291,357,0.033,18.1,1,1,0.064,17.1,192,235,0.85,Pyridoxal 5'-phosphate synthase subunit PdxS OS=Streptococcus pneumoniae (strain 70585) OX=488221 GN=pdxS PE=3 SV=1
1920,C1CF50,291,357,0.033,18.1,1,1,0.064,17.1,192,235,0.85,Pyridoxal 5'-phosphate synthase subunit PdxS OS=Streptococcus pneumoniae (strain JJA) OX=488222 GN=pdxS PE=3 SV=1
1921,C1CLG7,291,357,0.033,18.1,1,1,0.064,17.1,192,235,0.85,Pyridoxal 5'-phosphate synthase subunit PdxS OS=Streptococcus pneumoniae (strain P1031) OX=488223 GN=pdxS PE=3 SV=1
1922,C1CQQ0,291,357,0.033,18.1,1,1,0.064,17.1,192,235,0.85,Pyridoxal 5'-phosphate synthase subunit PdxS OS=Streptococcus pneumoniae (strain Taiwan19F-14) OX=487213 GN=pdxS PE=3 SV=1
1923,Q04JN5,291,357,0.033,18.1,1,1,0.064,17.1,192,235,0.85,Pyridoxal 5'-phosphate synthase subunit PdxS OS=Streptococcus pneumoniae serotype 2 (strain D39 / NCTC 7466) OX=373153 GN=pdxS PE=3 SV=1
1924,Q8DP71,291,357,0.033,18.1,1,1,0.064,17.1,192,235,0.85,Pyridoxal 5'-phosphate synthase subunit PdxS OS=Streptococcus pneumoniae (strain ATCC BAA-255 / R6) OX=171101 GN=pdxS PE=3 SV=2
1925,Q97PX2,291,357,0.033,18.1,1,1,0.064,17.1,192,235,0.85,Pyridoxal 5'-phosphate synthase subunit PdxS OS=Streptococcus pneumoniae serotype 4 (strain ATCC BAA-334 / TIGR4) OX=170187 GN=pdxS PE=3 SV=1
1926,A1W434,247,357,0.033,18.1,1,2,11,9.8,75,111,0.84,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Acidovorax sp. (strain JS42) OX=232721 GN=hisA PE=3 SV=2
1927,A1W434,247,357,0.033,18.1,2,2,62,7.3,185,221,0.73,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Acidovorax sp. (strain JS42) OX=232721 GN=hisA PE=3 SV=2
1928,Q98CT1,263,357,0.033,18.0,1,2,5.4,10.8,55,114,0.86,Imidazole glycerol phosphate synthase subunit HisF OS=Mesorhizobium japonicum (strain LMG 29417 / CECT 9101 / MAFF 303099) OX=266835 GN=hisF PE=3 SV=1
1929,Q98CT1,263,357,0.033,18.0,2,2,1.1e+02,6.4,189,228,0.85,Imidazole glycerol phosphate synthase subunit HisF OS=Mesorhizobium japonicum (strain LMG 29417 / CECT 9101 / MAFF 303099) OX=266835 GN=hisF PE=3 SV=1
1930,B0VND0,383,357,0.034,18.0,1,1,0.053,17.4,281,359,0.78,L-lactate dehydrogenase OS=Acinetobacter baumannii (strain SDF) OX=509170 GN=lldD PE=3 SV=1
1931,A0M283,251,357,0.034,18.0,1,2,3.3,11.5,56,106,0.82,Imidazole glycerol phosphate synthase subunit HisF OS=Gramella forsetii (strain KT0803) OX=411154 GN=hisF PE=3 SV=1
1932,A0M283,251,357,0.034,18.0,2,2,4e+02,4.6,188,224,0.81,Imidazole glycerol phosphate synthase subunit HisF OS=Gramella forsetii (strain KT0803) OX=411154 GN=hisF PE=3 SV=1
1933,B3GXB6,295,357,0.034,18.0,1,1,0.077,16.9,194,242,0.80,Pyridoxal 5'-phosphate synthase subunit PdxS OS=Actinobacillus pleuropneumoniae serotype 7 (strain AP76) OX=537457 GN=pdxS PE=3 SV=1
1934,A4X9P7,255,357,0.034,18.0,1,2,42,7.9,64,114,0.87,Imidazole glycerol phosphate synthase subunit HisF OS=Salinispora tropica (strain ATCC BAA-916 / DSM 44818 / CNB-440) OX=369723 GN=hisF PE=3 SV=1
1935,A4X9P7,255,357,0.034,18.0,2,2,23,8.7,190,233,0.91,Imidazole glycerol phosphate synthase subunit HisF OS=Salinispora tropica (strain ATCC BAA-916 / DSM 44818 / CNB-440) OX=369723 GN=hisF PE=3 SV=1
1936,A6TMN5,211,357,0.034,18.0,1,1,0.046,17.6,139,193,0.83,Thiamine-phosphate synthase OS=Alkaliphilus metalliredigens (strain QYMF) OX=293826 GN=thiE PE=3 SV=1
1937,B9JG66,249,357,0.035,18.0,1,2,32,8.2,66,107,0.90,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Agrobacterium radiobacter (strain K84 / ATCC BAA-868) OX=311403 GN=hisA PE=3 SV=1
1938,B9JG66,249,357,0.035,18.0,2,2,42,7.8,184,213,0.86,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Agrobacterium radiobacter (strain K84 / ATCC BAA-868) OX=311403 GN=hisA PE=3 SV=1
1939,Q6F799,252,357,0.035,18.0,1,2,1.4e+02,6.2,61,111,0.85,Imidazole glycerol phosphate synthase subunit HisF OS=Acinetobacter baylyi (strain ATCC 33305 / BD413 / ADP1) OX=62977 GN=hisF PE=3 SV=2
1940,Q6F799,252,357,0.035,18.0,2,2,10,9.9,185,229,0.87,Imidazole glycerol phosphate synthase subunit HisF OS=Acinetobacter baylyi (strain ATCC 33305 / BD413 / ADP1) OX=62977 GN=hisF PE=3 SV=2
1941,B4RU63,245,357,0.035,18.0,1,1,0.32,14.8,55,110,0.90,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Alteromonas mediterranea (strain DSM 17117 / CIP 110805 / LMG 28347 / Deep ecotype) OX=1774373 GN=hisA PE=3 SV=1
1942,A3NUS1,342,357,0.036,17.9,1,1,0.055,17.3,284,326,0.83,Dihydroorotate dehydrogenase (quinone) OS=Burkholderia pseudomallei (strain 1106a) OX=357348 GN=pyrD PE=3 SV=1
1943,Q63TV1,342,357,0.036,17.9,1,1,0.055,17.3,284,326,0.83,Dihydroorotate dehydrogenase (quinone) OS=Burkholderia pseudomallei (strain K96243) OX=272560 GN=pyrD PE=3 SV=1
1944,A3N925,342,357,0.036,17.9,1,1,0.055,17.3,284,326,0.83,Dihydroorotate dehydrogenase (quinone) OS=Burkholderia pseudomallei (strain 668) OX=320373 GN=pyrD PE=3 SV=1
1945,Q8RDN5,224,357,0.036,17.9,1,1,0.082,16.8,163,209,0.87,Putative N-acetylmannosamine-6-phosphate 2-epimerase OS=Fusobacterium nucleatum subsp. nucleatum (strain ATCC 25586 / DSM 15643 / BCRC 10681 / CIP 101130 / JCM 8532 / KCTC 2640 / LMG 13131 / VPI 4355) OX=190304 GN=nanE PE=1 SV=1
1946,Q7VDF1,257,357,0.036,17.9,1,2,65,7.2,56,102,0.85,Imidazole glycerol phosphate synthase subunit HisF OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=hisF PE=3 SV=1
1947,Q7VDF1,257,357,0.036,17.9,2,2,20,8.9,187,226,0.85,Imidazole glycerol phosphate synthase subunit HisF OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=hisF PE=3 SV=1
1948,A7I1W6,236,357,0.036,17.9,1,2,5.4,10.8,64,114,0.86,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Campylobacter hominis (strain ATCC BAA-381 / LMG 19568 / NCTC 13146 / CH001A) OX=360107 GN=hisA PE=3 SV=1
1949,A7I1W6,236,357,0.036,17.9,2,2,1.8e+02,5.8,179,221,0.85,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Campylobacter hominis (strain ATCC BAA-381 / LMG 19568 / NCTC 13146 / CH001A) OX=360107 GN=hisA PE=3 SV=1
1950,B8EM86,246,357,0.037,17.9,1,2,5.6,10.7,66,113,0.88,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Methylocella silvestris (strain DSM 15510 / CIP 108128 / LMG 27833 / NCIMB 13906 / BL2) OX=395965 GN=hisA PE=3 SV=1
1951,B8EM86,246,357,0.037,17.9,2,2,2.7e+02,5.2,186,211,0.85,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Methylocella silvestris (strain DSM 15510 / CIP 108128 / LMG 27833 / NCIMB 13906 / BL2) OX=395965 GN=hisA PE=3 SV=1
1952,Q1R079,249,357,0.037,17.9,1,2,2,12.2,69,107,0.83,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Chromohalobacter salexigens (strain ATCC BAA-138 / DSM 3043 / CIP 106854 / NCIMB 13768 / 1H11) OX=290398 GN=hisA PE=3 SV=1
1953,Q1R079,249,357,0.037,17.9,2,2,1.4e+02,6.1,183,219,0.80,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Chromohalobacter salexigens (strain ATCC BAA-138 / DSM 3043 / CIP 106854 / NCIMB 13768 / 1H11) OX=290398 GN=hisA PE=3 SV=1
1954,Q8PW37,365,357,0.037,17.9,1,1,0.079,16.8,257,291,0.88,Isopentenyl-diphosphate delta-isomerase OS=Methanosarcina mazei (strain ATCC BAA-159 / DSM 3647 / Goe1 / Go1 / JCM 11833 / OCM 88) OX=192952 GN=fni PE=3 SV=1
1955,A0AJT8,304,357,0.037,17.9,1,1,0.082,16.8,226,267,0.92,"Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit OS=Listeria welshimeri serovar 6b (strain ATCC 35897 / DSM 20650 / CIP 8149 / NCTC 11857 / SLCC 5334 / V8) OX=386043 GN=pyrD PE=3 SV=1"
1956,Q21CK4,245,357,0.037,17.9,1,2,2.2,12.1,66,108,0.88,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Rhodopseudomonas palustris (strain BisB18) OX=316056 GN=hisA PE=3 SV=1
1957,Q21CK4,245,357,0.037,17.9,2,2,2.8e+02,5.1,152,209,0.72,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Rhodopseudomonas palustris (strain BisB18) OX=316056 GN=hisA PE=3 SV=1
1958,O59905,343,357,0.037,17.9,1,1,0.063,17.1,242,319,0.76,Pyridoxal 5'-phosphate synthase subunit PDX1 OS=Cercospora nicotianae OX=29003 GN=PDX1 PE=1 SV=1
1959,A1KLV6,299,357,0.038,17.9,1,1,0.067,17.0,198,241,0.87,Pyridoxal 5'-phosphate synthase subunit PdxS OS=Mycobacterium bovis (strain BCG / Pasteur 1173P2) OX=410289 GN=pdxS PE=3 SV=1
1960,A5U5V7,299,357,0.038,17.9,1,1,0.067,17.0,198,241,0.87,Pyridoxal 5'-phosphate synthase subunit PdxS OS=Mycobacterium tuberculosis (strain ATCC 25177 / H37Ra) OX=419947 GN=pdxS PE=3 SV=1
1961,C1AF77,299,357,0.038,17.9,1,1,0.067,17.0,198,241,0.87,Pyridoxal 5'-phosphate synthase subunit PdxS OS=Mycobacterium bovis (strain BCG / Tokyo 172 / ATCC 35737 / TMC 1019) OX=561275 GN=pdxS PE=3 SV=1
1962,P60795,299,357,0.038,17.9,1,1,0.067,17.0,198,241,0.87,Pyridoxal 5'-phosphate synthase subunit PdxS OS=Mycobacterium bovis (strain ATCC BAA-935 / AF2122/97) OX=233413 GN=pdxS PE=3 SV=1
1963,P9WII8,299,357,0.038,17.9,1,1,0.067,17.0,198,241,0.87,Pyridoxal 5'-phosphate synthase subunit PdxS OS=Mycobacterium tuberculosis (strain CDC 1551 / Oshkosh) OX=83331 GN=pdxS PE=3 SV=1
1964,P9WII9,299,357,0.038,17.9,1,1,0.067,17.0,198,241,0.87,Pyridoxal 5'-phosphate synthase subunit PdxS OS=Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv) OX=83332 GN=pdxS PE=1 SV=1
1965,Q0HJ98,245,357,0.038,17.9,1,2,13,9.5,62,110,0.87,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Shewanella sp. (strain MR-4) OX=60480 GN=hisA PE=3 SV=1
1966,Q0HJ98,245,357,0.038,17.9,2,2,63,7.3,197,229,0.82,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Shewanella sp. (strain MR-4) OX=60480 GN=hisA PE=3 SV=1
1967,Q39K86,251,357,0.038,17.9,1,2,9,10.0,75,110,0.84,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Burkholderia lata (strain ATCC 17760 / DSM 23089 / LMG 22485 / NCIMB 9086 / R18194 / 383) OX=482957 GN=hisA PE=3 SV=1
1968,Q39K86,251,357,0.038,17.9,2,2,1.4e+02,6.2,185,221,0.74,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Burkholderia lata (strain ATCC 17760 / DSM 23089 / LMG 22485 / NCIMB 9086 / R18194 / 383) OX=482957 GN=hisA PE=3 SV=1
1969,P62355,244,357,0.038,17.9,1,2,4.6,11.0,54,110,0.90,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Photobacterium profundum (strain SS9) OX=298386 GN=hisA PE=3 SV=1
1970,P62355,244,357,0.038,17.9,2,2,1.9e+02,5.7,191,232,0.82,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Photobacterium profundum (strain SS9) OX=298386 GN=hisA PE=3 SV=1
1971,Q8EFB5,245,357,0.039,17.8,1,2,10,9.9,60,110,0.86,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Shewanella oneidensis (strain MR-1) OX=211586 GN=hisA PE=3 SV=1
1972,Q8EFB5,245,357,0.039,17.8,2,2,94,6.7,200,229,0.84,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Shewanella oneidensis (strain MR-1) OX=211586 GN=hisA PE=3 SV=1
1973,Q2SVL9,345,357,0.039,17.8,1,1,0.06,17.2,284,326,0.81,Dihydroorotate dehydrogenase (quinone) OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=pyrD PE=3 SV=1
1974,B1LK44,396,357,0.039,17.8,1,1,0.06,17.2,280,360,0.80,L-lactate dehydrogenase OS=Escherichia coli (strain SMS-3-5 / SECEC) OX=439855 GN=lldD PE=3 SV=1
1975,O27281,303,357,0.039,17.8,1,1,0.073,16.9,228,267,0.90,"Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit OS=Methanothermobacter thermautotrophicus (strain ATCC 29096 / DSM 1053 / JCM 10044 / NBRC 100330 / Delta H) OX=187420 GN=pyrD PE=3 SV=1"
1976,Q5JHR7,302,357,0.039,17.8,1,1,0.07,17.0,228,265,0.91,"Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit OS=Thermococcus kodakarensis (strain ATCC BAA-918 / JCM 12380 / KOD1) OX=69014 GN=pyrD PE=3 SV=1"
1977,Q5HRN5,295,357,0.039,17.8,1,1,0.19,15.6,195,240,0.83,Pyridoxal 5'-phosphate synthase subunit PdxS OS=Staphylococcus epidermidis (strain ATCC 35984 / RP62A) OX=176279 GN=pdxS PE=3 SV=1
