,ids,target_len,query_len,E-value,score_sequence,domain_number,of,i-Evalue,score_domain,from_ali_coord,to_ali_coord,acc,description_of_target
2145,Q0SSM0,254,347,0.056,17.4,1,1,0.083,16.8,159,213,0.86,Thiazole synthase OS=Clostridium perfringens (strain SM101 / Type A) OX=289380 GN=thiG PE=3 SV=1
2146,B0T799,241,347,0.056,17.4,1,2,3.4,11.5,65,108,0.88,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Caulobacter sp. (strain K31) OX=366602 GN=hisA PE=3 SV=1
2147,B0T799,241,347,0.056,17.4,2,2,2.5e+02,5.4,183,207,0.85,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Caulobacter sp. (strain K31) OX=366602 GN=hisA PE=3 SV=1
2148,B2UNA2,348,347,0.056,17.4,1,1,0.087,16.8,292,326,0.79,Dihydroorotate dehydrogenase (quinone) OS=Akkermansia muciniphila (strain ATCC BAA-835 / Muc) OX=349741 GN=pyrD PE=3 SV=1
2149,B8GJY2,236,347,0.057,17.4,1,2,3.6e+02,4.9,62,105,0.89,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Methanosphaerula palustris (strain ATCC BAA-1556 / DSM 19958 / E1-9c) OX=521011 GN=hisA PE=3 SV=1
2150,B8GJY2,236,347,0.057,17.4,2,2,1.7,12.5,181,221,0.92,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Methanosphaerula palustris (strain ATCC BAA-1556 / DSM 19958 / E1-9c) OX=521011 GN=hisA PE=3 SV=1
2151,Q2RGW2,252,347,0.057,17.4,1,2,1.1e+02,6.5,70,111,0.81,Imidazole glycerol phosphate synthase subunit HisF OS=Moorella thermoacetica (strain ATCC 39073 / JCM 9320) OX=264732 GN=hisF PE=3 SV=1
2152,Q2RGW2,252,347,0.057,17.4,2,2,20,9.0,185,223,0.84,Imidazole glycerol phosphate synthase subunit HisF OS=Moorella thermoacetica (strain ATCC 39073 / JCM 9320) OX=264732 GN=hisF PE=3 SV=1
2153,B7HHG5,252,347,0.058,17.3,1,2,1.8e+02,5.9,61,107,0.84,Imidazole glycerol phosphate synthase subunit HisF OS=Bacillus cereus (strain B4264) OX=405532 GN=hisF PE=3 SV=1
2154,B7HHG5,252,347,0.058,17.3,2,2,13,9.6,185,227,0.80,Imidazole glycerol phosphate synthase subunit HisF OS=Bacillus cereus (strain B4264) OX=405532 GN=hisF PE=3 SV=1
2155,Q2SUA7,251,347,0.058,17.3,1,2,13,9.6,76,110,0.86,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=hisA PE=3 SV=1
2156,Q2SUA7,251,347,0.058,17.3,2,2,1.6e+02,6.1,185,224,0.73,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=hisA PE=3 SV=1
2157,A4X619,338,347,0.059,17.3,1,1,0.23,15.4,259,322,0.76,Dihydroorotate dehydrogenase (quinone) OS=Salinispora tropica (strain ATCC BAA-916 / DSM 44818 / CNB-440) OX=369723 GN=pyrD PE=3 SV=1
2158,C0Q9D3,259,347,0.059,17.3,1,2,6.2e+02,4.1,60,109,0.76,Imidazole glycerol phosphate synthase subunit HisF OS=Desulfobacterium autotrophicum (strain ATCC 43914 / DSM 3382 / HRM2) OX=177437 GN=hisF PE=3 SV=1
2159,C0Q9D3,259,347,0.059,17.3,2,2,3.5,11.5,190,227,0.88,Imidazole glycerol phosphate synthase subunit HisF OS=Desulfobacterium autotrophicum (strain ATCC 43914 / DSM 3382 / HRM2) OX=177437 GN=hisF PE=3 SV=1
2160,B9KXJ6,260,347,0.059,17.3,1,2,2e+02,5.7,62,107,0.87,Imidazole glycerol phosphate synthase subunit HisF OS=Thermomicrobium roseum (strain ATCC 27502 / DSM 5159 / P-2) OX=309801 GN=hisF PE=3 SV=1
2161,B9KXJ6,260,347,0.059,17.3,2,2,12,9.7,185,230,0.83,Imidazole glycerol phosphate synthase subunit HisF OS=Thermomicrobium roseum (strain ATCC 27502 / DSM 5159 / P-2) OX=309801 GN=hisF PE=3 SV=1
2162,O26154,349,347,0.059,17.3,1,1,0.099,16.6,237,277,0.90,Isopentenyl-diphosphate delta-isomerase OS=Methanothermobacter thermautotrophicus (strain ATCC 29096 / DSM 1053 / JCM 10044 / NBRC 100330 / Delta H) OX=187420 GN=fni PE=3 SV=1
2163,B2ICL3,242,347,0.06,17.3,1,2,2.9,11.8,66,108,0.87,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Beijerinckia indica subsp. indica (strain ATCC 9039 / DSM 1715 / NCIB 8712) OX=395963 GN=hisA PE=3 SV=1
2164,B2ICL3,242,347,0.06,17.3,2,2,4.9e+02,4.4,184,208,0.82,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Beijerinckia indica subsp. indica (strain ATCC 9039 / DSM 1715 / NCIB 8712) OX=395963 GN=hisA PE=3 SV=1
2165,B4RJN4,245,347,0.06,17.3,1,2,3.5,11.5,75,112,0.85,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Neisseria gonorrhoeae (strain NCCP11945) OX=521006 GN=hisA PE=3 SV=1
2166,B4RJN4,245,347,0.06,17.3,2,2,5.1e+02,4.4,185,214,0.77,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Neisseria gonorrhoeae (strain NCCP11945) OX=521006 GN=hisA PE=3 SV=1
2167,B7K3A9,257,347,0.06,17.3,1,2,53,7.6,67,109,0.88,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Rippkaea orientalis (strain PCC 8801) OX=41431 GN=hisA PE=3 SV=1
2168,B7K3A9,257,347,0.06,17.3,2,2,50,7.7,182,224,0.82,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Rippkaea orientalis (strain PCC 8801) OX=41431 GN=hisA PE=3 SV=1
2169,B8ZUG3,307,347,0.06,17.3,1,1,0.12,16.3,206,252,0.83,Pyridoxal 5'-phosphate synthase subunit PdxS OS=Mycobacterium leprae (strain Br4923) OX=561304 GN=pdxS PE=3 SV=1
2170,O07145,307,347,0.06,17.3,1,1,0.12,16.3,206,252,0.83,Pyridoxal 5'-phosphate synthase subunit PdxS OS=Mycobacterium leprae (strain TN) OX=272631 GN=pdxS PE=3 SV=2
2171,Q01335,347,347,0.06,17.3,1,1,0.26,15.2,256,306,0.75,Isopentenyl-diphosphate delta-isomerase OS=Pseudescherichia vulneris OX=566 GN=fni PE=3 SV=1
2172,B1LUA2,267,347,0.061,17.3,1,2,54,7.6,61,111,0.85,Imidazole glycerol phosphate synthase subunit HisF OS=Methylobacterium radiotolerans (strain ATCC 27329 / DSM 1819 / JCM 2831 / NBRC 15690 / NCIMB 10815 / 0-1) OX=426355 GN=hisF PE=3 SV=1
2173,B1LUA2,267,347,0.061,17.3,2,2,10,9.9,189,244,0.82,Imidazole glycerol phosphate synthase subunit HisF OS=Methylobacterium radiotolerans (strain ATCC 27329 / DSM 1819 / JCM 2831 / NBRC 15690 / NCIMB 10815 / 0-1) OX=426355 GN=hisF PE=3 SV=1
2174,Q3ZY29,253,347,0.061,17.3,1,2,1.3e+02,6.3,56,107,0.85,Imidazole glycerol phosphate synthase subunit HisF OS=Dehalococcoides mccartyi (strain CBDB1) OX=255470 GN=hisF PE=3 SV=1
2175,Q3ZY29,253,347,0.061,17.3,2,2,20,9.0,185,228,0.83,Imidazole glycerol phosphate synthase subunit HisF OS=Dehalococcoides mccartyi (strain CBDB1) OX=255470 GN=hisF PE=3 SV=1
2176,O14027,296,347,0.061,17.3,1,1,0.14,16.1,195,259,0.84,Probable pyridoxal 5'-phosphate synthase subunit PDX1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=snz1 PE=1 SV=1
2177,Q8XK02,254,347,0.062,17.2,1,1,0.096,16.6,159,212,0.87,Thiazole synthase OS=Clostridium perfringens (strain 13 / Type A) OX=195102 GN=thiG PE=3 SV=1
2178,O59185,303,347,0.062,17.2,1,1,0.11,16.4,228,265,0.89,"Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit OS=Pyrococcus horikoshii (strain ATCC 700860 / DSM 12428 / JCM 9974 / NBRC 100139 / OT-3) OX=70601 GN=pyrD PE=3 SV=1"
2179,A1T8W7,261,347,0.063,17.2,1,2,7.4,10.4,66,116,0.86,Imidazole glycerol phosphate synthase subunit HisF OS=Mycolicibacterium vanbaalenii (strain DSM 7251 / JCM 13017 / NRRL B-24157 / PYR-1) OX=350058 GN=hisF PE=3 SV=1
2180,A1T8W7,261,347,0.063,17.2,2,2,75,7.1,197,239,0.84,Imidazole glycerol phosphate synthase subunit HisF OS=Mycolicibacterium vanbaalenii (strain DSM 7251 / JCM 13017 / NRRL B-24157 / PYR-1) OX=350058 GN=hisF PE=3 SV=1
2181,B3PGA4,257,347,0.063,17.2,1,2,3,11.7,62,106,0.86,Imidazole glycerol phosphate synthase subunit HisF OS=Cellvibrio japonicus (strain Ueda107) OX=498211 GN=hisF PE=3 SV=1
2182,B3PGA4,257,347,0.063,17.2,2,2,8.6e+02,3.6,193,228,0.80,Imidazole glycerol phosphate synthase subunit HisF OS=Cellvibrio japonicus (strain Ueda107) OX=498211 GN=hisF PE=3 SV=1
2183,Q3M7Q7,257,347,0.063,17.2,1,2,9,10.1,66,110,0.89,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Trichormus variabilis (strain ATCC 29413 / PCC 7937) OX=240292 GN=hisA PE=3 SV=1
2184,Q3M7Q7,257,347,0.063,17.2,2,2,50,7.7,182,222,0.79,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Trichormus variabilis (strain ATCC 29413 / PCC 7937) OX=240292 GN=hisA PE=3 SV=1
2185,B1YRW0,251,347,0.064,17.2,1,2,20,9.0,75,110,0.85,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Burkholderia ambifaria (strain MC40-6) OX=398577 GN=hisA PE=3 SV=1
2186,B1YRW0,251,347,0.064,17.2,2,2,1.2e+02,6.4,185,221,0.75,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Burkholderia ambifaria (strain MC40-6) OX=398577 GN=hisA PE=3 SV=1
2187,Q0BIW5,251,347,0.064,17.2,1,2,20,9.0,75,110,0.85,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Burkholderia ambifaria (strain ATCC BAA-244 / AMMD) OX=339670 GN=hisA PE=3 SV=1
2188,Q0BIW5,251,347,0.064,17.2,2,2,1.2e+02,6.4,185,221,0.75,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Burkholderia ambifaria (strain ATCC BAA-244 / AMMD) OX=339670 GN=hisA PE=3 SV=1
2189,Q8Y5G2,295,347,0.064,17.2,1,1,0.23,15.4,194,239,0.84,Pyridoxal 5'-phosphate synthase subunit PdxS OS=Listeria monocytogenes serovar 1/2a (strain ATCC BAA-679 / EGD-e) OX=169963 GN=pdxS PE=3 SV=1
2190,Q2FN18,236,347,0.064,17.2,1,1,0.13,16.2,182,221,0.91,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Methanospirillum hungatei JF-1 (strain ATCC 27890 / DSM 864 / NBRC 100397 / JF-1) OX=323259 GN=hisA PE=3 SV=1
2191,A1V8H4,251,347,0.065,17.2,1,2,12,9.7,76,110,0.86,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Burkholderia mallei (strain SAVP1) OX=320388 GN=hisA PE=3 SV=1
2192,A1V8H4,251,347,0.065,17.2,2,2,1.7e+02,5.9,185,224,0.74,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Burkholderia mallei (strain SAVP1) OX=320388 GN=hisA PE=3 SV=1
2193,A2S753,251,347,0.065,17.2,1,2,12,9.7,76,110,0.86,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Burkholderia mallei (strain NCTC 10229) OX=412022 GN=hisA PE=3 SV=1
2194,A2S753,251,347,0.065,17.2,2,2,1.7e+02,5.9,185,224,0.74,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Burkholderia mallei (strain NCTC 10229) OX=412022 GN=hisA PE=3 SV=1
2195,A3MPU5,251,347,0.065,17.2,1,2,12,9.7,76,110,0.86,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Burkholderia mallei (strain NCTC 10247) OX=320389 GN=hisA PE=3 SV=1
2196,A3MPU5,251,347,0.065,17.2,2,2,1.7e+02,5.9,185,224,0.74,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Burkholderia mallei (strain NCTC 10247) OX=320389 GN=hisA PE=3 SV=1
2197,A3NE94,251,347,0.065,17.2,1,2,12,9.7,76,110,0.86,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Burkholderia pseudomallei (strain 668) OX=320373 GN=hisA PE=3 SV=1
2198,A3NE94,251,347,0.065,17.2,2,2,1.7e+02,5.9,185,224,0.74,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Burkholderia pseudomallei (strain 668) OX=320373 GN=hisA PE=3 SV=1
2199,A3P028,251,347,0.065,17.2,1,2,12,9.7,76,110,0.86,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Burkholderia pseudomallei (strain 1106a) OX=357348 GN=hisA PE=3 SV=1
2200,A3P028,251,347,0.065,17.2,2,2,1.7e+02,5.9,185,224,0.74,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Burkholderia pseudomallei (strain 1106a) OX=357348 GN=hisA PE=3 SV=1
2201,Q3JN01,251,347,0.065,17.2,1,2,12,9.7,76,110,0.86,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Burkholderia pseudomallei (strain 1710b) OX=320372 GN=hisA PE=3 SV=1
2202,Q3JN01,251,347,0.065,17.2,2,2,1.7e+02,5.9,185,224,0.74,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Burkholderia pseudomallei (strain 1710b) OX=320372 GN=hisA PE=3 SV=1
2203,Q62GE4,251,347,0.065,17.2,1,2,12,9.7,76,110,0.86,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Burkholderia mallei (strain ATCC 23344) OX=243160 GN=hisA PE=3 SV=1
2204,Q62GE4,251,347,0.065,17.2,2,2,1.7e+02,5.9,185,224,0.74,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Burkholderia mallei (strain ATCC 23344) OX=243160 GN=hisA PE=3 SV=1
2205,Q63Q91,251,347,0.065,17.2,1,2,12,9.7,76,110,0.86,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Burkholderia pseudomallei (strain K96243) OX=272560 GN=hisA PE=3 SV=1
2206,Q63Q91,251,347,0.065,17.2,2,2,1.7e+02,5.9,185,224,0.74,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Burkholderia pseudomallei (strain K96243) OX=272560 GN=hisA PE=3 SV=1
2207,Q49V28,295,347,0.065,17.2,1,1,0.27,15.2,195,241,0.82,Pyridoxal 5'-phosphate synthase subunit PdxS OS=Staphylococcus saprophyticus subsp. saprophyticus (strain ATCC 15305 / DSM 20229 / NCIMB 8711 / NCTC 7292 / S-41) OX=342451 GN=pdxS PE=3 SV=1
2208,A1W444,259,347,0.065,17.2,1,2,1.2e+02,6.4,57,120,0.81,Imidazole glycerol phosphate synthase subunit HisF OS=Acidovorax sp. (strain JS42) OX=232721 GN=hisF PE=3 SV=1
2209,A1W444,259,347,0.065,17.2,2,2,17,9.2,192,235,0.86,Imidazole glycerol phosphate synthase subunit HisF OS=Acidovorax sp. (strain JS42) OX=232721 GN=hisF PE=3 SV=1
2210,B9MDW3,259,347,0.065,17.2,1,2,1.2e+02,6.4,57,120,0.81,Imidazole glycerol phosphate synthase subunit HisF OS=Acidovorax ebreus (strain TPSY) OX=535289 GN=hisF PE=3 SV=1
2211,B9MDW3,259,347,0.065,17.2,2,2,17,9.2,192,235,0.86,Imidazole glycerol phosphate synthase subunit HisF OS=Acidovorax ebreus (strain TPSY) OX=535289 GN=hisF PE=3 SV=1
2212,Q63DW8,252,347,0.065,17.2,1,2,1.4e+02,6.2,61,107,0.83,Imidazole glycerol phosphate synthase subunit HisF OS=Bacillus cereus (strain ZK / E33L) OX=288681 GN=hisF PE=3 SV=1
2213,Q63DW8,252,347,0.065,17.2,2,2,16,9.3,185,220,0.85,Imidazole glycerol phosphate synthase subunit HisF OS=Bacillus cereus (strain ZK / E33L) OX=288681 GN=hisF PE=3 SV=1
2214,A7MPA0,347,347,0.065,17.2,1,1,0.11,16.4,249,303,0.77,Isopentenyl-diphosphate delta-isomerase OS=Cronobacter sakazakii (strain ATCC BAA-894) OX=290339 GN=fni PE=3 SV=1
2215,Q97EF4,205,347,0.065,17.2,1,1,0.12,16.3,63,161,0.77,N-(5'-phosphoribosyl)anthranilate isomerase OS=Clostridium acetobutylicum (strain ATCC 824 / DSM 792 / JCM 1419 / LMG 5710 / VKM B-1787) OX=272562 GN=trpF PE=3 SV=1
2216,Q11YI1,258,347,0.065,17.2,1,1,0.093,16.7,161,216,0.86,Thiazole synthase OS=Cytophaga hutchinsonii (strain ATCC 33406 / DSM 1761 / CIP 103989 / NBRC 15051 / NCIMB 9469 / D465) OX=269798 GN=thiG PE=3 SV=1
2217,A1WR23,245,347,0.066,17.2,1,2,19,9.1,75,111,0.84,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Verminephrobacter eiseniae (strain EF01-2) OX=391735 GN=hisA PE=3 SV=1
2218,A1WR23,245,347,0.066,17.2,2,2,97,6.7,186,224,0.74,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Verminephrobacter eiseniae (strain EF01-2) OX=391735 GN=hisA PE=3 SV=1
2219,Q7VSY6,269,347,0.067,17.1,1,2,68,7.2,75,123,0.91,Imidazole glycerol phosphate synthase subunit HisF OS=Bordetella pertussis (strain Tohama I / ATCC BAA-589 / NCTC 13251) OX=257313 GN=hisF PE=3 SV=1
2220,Q7VSY6,269,347,0.067,17.1,2,2,38,8.1,201,240,0.84,Imidazole glycerol phosphate synthase subunit HisF OS=Bordetella pertussis (strain Tohama I / ATCC BAA-589 / NCTC 13251) OX=257313 GN=hisF PE=3 SV=1
2221,Q7WDX9,269,347,0.067,17.1,1,2,68,7.2,75,123,0.91,Imidazole glycerol phosphate synthase subunit HisF OS=Bordetella bronchiseptica (strain ATCC BAA-588 / NCTC 13252 / RB50) OX=257310 GN=hisF PE=3 SV=1
2222,Q7WDX9,269,347,0.067,17.1,2,2,38,8.1,201,240,0.84,Imidazole glycerol phosphate synthase subunit HisF OS=Bordetella bronchiseptica (strain ATCC BAA-588 / NCTC 13252 / RB50) OX=257310 GN=hisF PE=3 SV=1
2223,Q2J340,255,347,0.067,17.1,1,2,29,8.5,63,111,0.85,Imidazole glycerol phosphate synthase subunit HisF OS=Rhodopseudomonas palustris (strain HaA2) OX=316058 GN=hisF PE=3 SV=1
2224,Q2J340,255,347,0.067,17.1,2,2,96,6.8,187,222,0.82,Imidazole glycerol phosphate synthase subunit HisF OS=Rhodopseudomonas palustris (strain HaA2) OX=316058 GN=hisF PE=3 SV=1
2225,Q68XZ3,327,347,0.067,17.1,1,2,1e+03,3.4,7,35,0.72,Probable tRNA-dihydrouridine synthase OS=Rickettsia typhi (strain ATCC VR-144 / Wilmington) OX=257363 GN=dus PE=3 SV=1
2226,Q68XZ3,327,347,0.067,17.1,2,2,5.8,10.8,187,226,0.89,Probable tRNA-dihydrouridine synthase OS=Rickettsia typhi (strain ATCC VR-144 / Wilmington) OX=257363 GN=dus PE=3 SV=1
2227,A1UHK2,261,347,0.068,17.1,1,2,15,9.4,68,118,0.88,Imidazole glycerol phosphate synthase subunit HisF OS=Mycobacterium sp. (strain KMS) OX=189918 GN=hisF PE=3 SV=1
2228,A1UHK2,261,347,0.068,17.1,2,2,1.2e+02,6.4,199,239,0.89,Imidazole glycerol phosphate synthase subunit HisF OS=Mycobacterium sp. (strain KMS) OX=189918 GN=hisF PE=3 SV=1
2229,A3Q125,261,347,0.068,17.1,1,2,15,9.4,68,118,0.88,Imidazole glycerol phosphate synthase subunit HisF OS=Mycobacterium sp. (strain JLS) OX=164757 GN=hisF PE=3 SV=1
2230,A3Q125,261,347,0.068,17.1,2,2,1.2e+02,6.4,199,239,0.89,Imidazole glycerol phosphate synthase subunit HisF OS=Mycobacterium sp. (strain JLS) OX=164757 GN=hisF PE=3 SV=1
2231,Q1B7H0,261,347,0.068,17.1,1,2,15,9.4,68,118,0.88,Imidazole glycerol phosphate synthase subunit HisF OS=Mycobacterium sp. (strain MCS) OX=164756 GN=hisF PE=3 SV=1
2232,Q1B7H0,261,347,0.068,17.1,2,2,1.2e+02,6.4,199,239,0.89,Imidazole glycerol phosphate synthase subunit HisF OS=Mycobacterium sp. (strain MCS) OX=164756 GN=hisF PE=3 SV=1
2233,B7NQG6,245,347,0.068,17.1,1,2,1.4,12.8,59,110,0.89,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Escherichia coli O7:K1 (strain IAI39 / ExPEC) OX=585057 GN=hisA PE=3 SV=1
2234,B7NQG6,245,347,0.068,17.1,2,2,1.9e+03,2.5,195,230,0.80,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Escherichia coli O7:K1 (strain IAI39 / ExPEC) OX=585057 GN=hisA PE=3 SV=1
2235,A6UP14,259,347,0.068,17.1,1,1,0.38,14.7,177,225,0.87,Tryptophan synthase alpha chain OS=Methanococcus vannielii (strain ATCC 35089 / DSM 1224 / JCM 13029 / OCM 148 / SB) OX=406327 GN=trpA PE=3 SV=1
2236,A5UY94,293,347,0.069,17.1,1,1,0.13,16.1,192,235,0.86,Pyridoxal 5'-phosphate synthase subunit PdxS OS=Roseiflexus sp. (strain RS-1) OX=357808 GN=pdxS PE=3 SV=1
2237,B7MFG9,396,347,0.069,17.1,1,1,0.069,17.1,280,360,0.79,L-lactate dehydrogenase OS=Escherichia coli O45:K1 (strain S88 / ExPEC) OX=585035 GN=lldD PE=3 SV=1
2238,Q1R4Z0,396,347,0.069,17.1,1,1,0.069,17.1,280,360,0.79,L-lactate dehydrogenase OS=Escherichia coli (strain UTI89 / UPEC) OX=364106 GN=lldD PE=3 SV=1
2239,B7JFZ5,252,347,0.069,17.1,1,2,1.4e+02,6.2,61,107,0.83,Imidazole glycerol phosphate synthase subunit HisF OS=Bacillus cereus (strain AH820) OX=405535 GN=hisF PE=3 SV=1
2240,B7JFZ5,252,347,0.069,17.1,2,2,18,9.1,185,219,0.86,Imidazole glycerol phosphate synthase subunit HisF OS=Bacillus cereus (strain AH820) OX=405535 GN=hisF PE=3 SV=1
2241,C0Z6P5,249,347,0.069,17.1,1,1,0.14,16.1,65,109,0.90,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Brevibacillus brevis (strain 47 / JCM 6285 / NBRC 100599) OX=358681 GN=hisA PE=3 SV=1
2242,A0QIC8,303,347,0.07,17.1,1,1,0.13,16.1,202,245,0.86,Pyridoxal 5'-phosphate synthase subunit PdxS OS=Mycobacterium avium (strain 104) OX=243243 GN=pdxS PE=3 SV=1
2243,Q73WF0,303,347,0.07,17.1,1,1,0.13,16.1,202,245,0.86,Pyridoxal 5'-phosphate synthase subunit PdxS OS=Mycolicibacterium paratuberculosis (strain ATCC BAA-968 / K-10) OX=262316 GN=pdxS PE=3 SV=1
2244,Q7W2X9,269,347,0.07,17.1,1,2,88,6.9,76,123,0.86,Imidazole glycerol phosphate synthase subunit HisF OS=Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253) OX=257311 GN=hisF PE=3 SV=1
2245,Q7W2X9,269,347,0.07,17.1,2,2,38,8.1,201,240,0.84,Imidazole glycerol phosphate synthase subunit HisF OS=Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253) OX=257311 GN=hisF PE=3 SV=1
2246,Q2KTT1,267,347,0.071,17.1,1,2,1.1e+02,6.6,74,121,0.86,Imidazole glycerol phosphate synthase subunit HisF OS=Bordetella avium (strain 197N) OX=360910 GN=hisF PE=3 SV=1
2247,Q2KTT1,267,347,0.071,17.1,2,2,29,8.5,199,237,0.85,Imidazole glycerol phosphate synthase subunit HisF OS=Bordetella avium (strain 197N) OX=360910 GN=hisF PE=3 SV=1
2248,A0QWG8,303,347,0.071,17.1,1,1,0.13,16.2,202,245,0.86,Pyridoxal 5'-phosphate synthase subunit PdxS OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=pdxS PE=3 SV=1
2249,Q03TT0,328,347,0.071,17.1,1,2,2.2e+03,2.3,131,170,0.88,GMP reductase OS=Lactobacillus brevis (strain ATCC 367 / JCM 1170) OX=387344 GN=guaC PE=3 SV=1
2250,Q03TT0,328,347,0.071,17.1,2,2,1.5,12.7,195,238,0.86,GMP reductase OS=Lactobacillus brevis (strain ATCC 367 / JCM 1170) OX=387344 GN=guaC PE=3 SV=1
2251,Q162Q2,239,347,0.071,17.0,1,2,2.5,12.0,69,111,0.83,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Roseobacter denitrificans (strain ATCC 33942 / OCh 114) OX=375451 GN=hisA PE=3 SV=1
2252,Q162Q2,239,347,0.071,17.0,2,2,1.3e+03,3.1,183,210,0.77,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Roseobacter denitrificans (strain ATCC 33942 / OCh 114) OX=375451 GN=hisA PE=3 SV=1
