,ids,target_len,query_len,E-value,score_sequence,domain_number,of,i-Evalue,score_domain,from_ali_coord,to_ali_coord,acc,description_of_target
1360,Q5SJ49,235,340,0.0052,20.9,2,2,4.8e+02,4.6,176,220,0.84,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Thermus thermophilus (strain HB8 / ATCC 27634 / DSM 579) OX=300852 GN=hisA PE=3 SV=1
1361,A5INE6,254,340,0.0053,20.9,1,2,0.19,15.8,58,107,0.81,Imidazole glycerol phosphate synthase subunit HisF OS=Thermotoga petrophila (strain RKU-1 / ATCC BAA-488 / DSM 13995) OX=390874 GN=hisF PE=3 SV=1
1362,A5INE6,254,340,0.0053,20.9,2,2,9.6e+02,3.6,194,227,0.86,Imidazole glycerol phosphate synthase subunit HisF OS=Thermotoga petrophila (strain RKU-1 / ATCC BAA-488 / DSM 13995) OX=390874 GN=hisF PE=3 SV=1
1363,Q9RDX2,212,340,0.0053,20.9,1,2,1e+02,6.8,64,105,0.93,Imidazole glycerol phosphate synthase subunit HisF OS=Legionella pneumophila OX=446 GN=hisF PE=3 SV=1
1364,Q9RDX2,212,340,0.0053,20.9,2,2,2.6,12.0,185,205,0.91,Imidazole glycerol phosphate synthase subunit HisF OS=Legionella pneumophila OX=446 GN=hisF PE=3 SV=1
1365,Q9CLJ6,295,340,0.0053,20.9,1,1,0.034,18.2,194,254,0.82,Pyridoxal 5'-phosphate synthase subunit PdxS OS=Pasteurella multocida (strain Pm70) OX=272843 GN=pdxS PE=3 SV=1
1366,Q2S295,268,340,0.0054,20.8,1,2,9.6,10.2,65,107,0.87,Imidazole glycerol phosphate synthase subunit HisF OS=Salinibacter ruber (strain DSM 13855 / M31) OX=309807 GN=hisF PE=3 SV=1
1367,Q2S295,268,340,0.0054,20.8,2,2,20,9.1,188,232,0.82,Imidazole glycerol phosphate synthase subunit HisF OS=Salinibacter ruber (strain DSM 13855 / M31) OX=309807 GN=hisF PE=3 SV=1
1368,O29276,238,340,0.0054,20.8,1,1,0.063,17.3,180,220,0.92,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Archaeoglobus fulgidus (strain ATCC 49558 / VC-16 / DSM 4304 / JCM 9628 / NBRC 100126) OX=224325 GN=hisA PE=3 SV=1
1369,B8G663,293,340,0.0054,20.8,1,1,0.012,19.7,193,236,0.91,Pyridoxal 5'-phosphate synthase subunit PdxS OS=Chloroflexus aggregans (strain MD-66 / DSM 9485) OX=326427 GN=pdxS PE=3 SV=1
1370,Q8P129,327,340,0.0054,20.8,1,1,0.016,19.3,197,240,0.88,GMP reductase OS=Streptococcus pyogenes serotype M18 (strain MGAS8232) OX=186103 GN=guaC PE=3 SV=1
1371,Q1J6M7,327,340,0.0054,20.8,1,1,0.016,19.3,197,240,0.88,GMP reductase OS=Streptococcus pyogenes serotype M4 (strain MGAS10750) OX=370554 GN=guaC PE=3 SV=2
1372,Q1JBS5,327,340,0.0054,20.8,1,1,0.016,19.3,197,240,0.88,GMP reductase OS=Streptococcus pyogenes serotype M12 (strain MGAS2096) OX=370553 GN=guaC PE=3 SV=2
1373,Q1JLQ8,327,340,0.0054,20.8,1,1,0.016,19.3,197,240,0.88,GMP reductase OS=Streptococcus pyogenes serotype M12 (strain MGAS9429) OX=370551 GN=guaC PE=3 SV=2
1374,Q5XC75,327,340,0.0054,20.8,1,1,0.016,19.3,197,240,0.88,GMP reductase OS=Streptococcus pyogenes serotype M6 (strain ATCC BAA-946 / MGAS10394) OX=286636 GN=guaC PE=3 SV=2
1375,B8CR53,245,340,0.0055,20.8,1,2,2.5,12.1,56,104,0.88,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Shewanella piezotolerans (strain WP3 / JCM 13877) OX=225849 GN=hisA PE=3 SV=1
1376,B8CR53,245,340,0.0055,20.8,2,2,66,7.4,197,231,0.74,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Shewanella piezotolerans (strain WP3 / JCM 13877) OX=225849 GN=hisA PE=3 SV=1
1377,O34727,252,340,0.0055,20.8,1,2,4.5,11.3,60,108,0.85,Imidazole glycerol phosphate synthase subunit HisF OS=Bacillus subtilis (strain 168) OX=224308 GN=hisF PE=3 SV=1
1378,O34727,252,340,0.0055,20.8,2,2,52,7.7,188,238,0.76,Imidazole glycerol phosphate synthase subunit HisF OS=Bacillus subtilis (strain 168) OX=224308 GN=hisF PE=3 SV=1
1379,Q12FC7,259,340,0.0056,20.8,1,2,9.6e+02,3.6,62,107,0.83,Imidazole glycerol phosphate synthase subunit HisF OS=Polaromonas sp. (strain JS666 / ATCC BAA-500) OX=296591 GN=hisF PE=3 SV=1
1380,Q12FC7,259,340,0.0056,20.8,2,2,0.11,16.6,192,236,0.88,Imidazole glycerol phosphate synthase subunit HisF OS=Polaromonas sp. (strain JS666 / ATCC BAA-500) OX=296591 GN=hisF PE=3 SV=1
1381,Q38YF0,325,340,0.0056,20.8,1,1,0.014,19.4,196,238,0.90,GMP reductase OS=Lactobacillus sakei subsp. sakei (strain 23K) OX=314315 GN=guaC PE=3 SV=1
1382,Q0TUP9,221,340,0.0056,20.8,1,1,0.022,18.8,110,205,0.82,Putative N-acetylmannosamine-6-phosphate 2-epimerase OS=Clostridium perfringens (strain ATCC 13124 / DSM 756 / JCM 1290 / NCIMB 6125 / NCTC 8237 / Type A) OX=195103 GN=nanE PE=1 SV=1
1383,Q8XNZ3,221,340,0.0056,20.8,1,1,0.022,18.8,110,205,0.82,Putative N-acetylmannosamine-6-phosphate 2-epimerase OS=Clostridium perfringens (strain 13 / Type A) OX=195102 GN=nanE PE=1 SV=1
1384,B0KIT4,381,340,0.0056,20.8,1,1,0.0095,20.0,281,363,0.82,L-lactate dehydrogenase OS=Pseudomonas putida (strain GB-1) OX=76869 GN=lldD PE=3 SV=1
1385,B8EM84,256,340,0.0057,20.8,1,2,43,8.0,57,108,0.86,Imidazole glycerol phosphate synthase subunit HisF OS=Methylocella silvestris (strain DSM 15510 / CIP 108128 / LMG 27833 / NCIMB 13906 / BL2) OX=395965 GN=hisF PE=3 SV=1
1386,B8EM84,256,340,0.0057,20.8,2,2,3.7,11.5,185,228,0.75,Imidazole glycerol phosphate synthase subunit HisF OS=Methylocella silvestris (strain DSM 15510 / CIP 108128 / LMG 27833 / NCIMB 13906 / BL2) OX=395965 GN=hisF PE=3 SV=1
1387,Q57ID8,396,340,0.0057,20.8,1,1,0.0087,20.2,282,363,0.81,L-lactate dehydrogenase OS=Salmonella choleraesuis (strain SC-B67) OX=321314 GN=lldD PE=3 SV=1
1388,B5R5C7,396,340,0.0057,20.8,1,1,0.0087,20.2,282,363,0.81,L-lactate dehydrogenase OS=Salmonella enteritidis PT4 (strain P125109) OX=550537 GN=lldD PE=3 SV=1
1389,B5RGI4,396,340,0.0057,20.8,1,1,0.0087,20.2,282,363,0.81,L-lactate dehydrogenase OS=Salmonella gallinarum (strain 287/91 / NCTC 13346) OX=550538 GN=lldD PE=3 SV=1
1390,A1WW05,254,340,0.0057,20.8,1,2,79,7.2,61,107,0.84,Imidazole glycerol phosphate synthase subunit HisF OS=Halorhodospira halophila (strain DSM 244 / SL1) OX=349124 GN=hisF PE=3 SV=1
1391,A1WW05,254,340,0.0057,20.8,2,2,1,13.3,187,230,0.80,Imidazole glycerol phosphate synthase subunit HisF OS=Halorhodospira halophila (strain DSM 244 / SL1) OX=349124 GN=hisF PE=3 SV=1
1392,A5W9B2,381,340,0.0057,20.8,1,1,0.0095,20.0,281,363,0.82,L-lactate dehydrogenase OS=Pseudomonas putida (strain ATCC 700007 / DSM 6899 / BCRC 17059 / F1) OX=351746 GN=lldD PE=3 SV=1
1393,Q88DT3,381,340,0.0057,20.8,1,1,0.0095,20.0,281,363,0.82,L-lactate dehydrogenase OS=Pseudomonas putida (strain ATCC 47054 / DSM 6125 / NCIMB 11950 / KT2440) OX=160488 GN=lldD PE=3 SV=1
1394,A9MVJ5,396,340,0.0057,20.8,1,1,0.0087,20.2,282,363,0.80,L-lactate dehydrogenase OS=Salmonella paratyphi B (strain ATCC BAA-1250 / SPB7) OX=1016998 GN=lldD PE=3 SV=1
1395,A1TNF7,325,340,0.0057,20.8,1,1,0.013,19.6,197,238,0.88,GMP reductase OS=Acidovorax citrulli (strain AAC00-1) OX=397945 GN=guaC PE=3 SV=1
1396,B4SXA4,396,340,0.0057,20.8,1,1,0.0087,20.2,282,363,0.80,L-lactate dehydrogenase OS=Salmonella newport (strain SL254) OX=423368 GN=lldD PE=3 SV=1
1397,E9BDA8,492,340,0.0058,20.7,1,2,1.3e+02,6.5,45,79,0.83,GMP reductase OS=Leishmania donovani (strain BPK282A1) OX=981087 GN=GMPR PE=1 SV=1
1398,E9BDA8,492,340,0.0058,20.7,2,2,2.5,12.1,338,386,0.81,GMP reductase OS=Leishmania donovani (strain BPK282A1) OX=981087 GN=GMPR PE=1 SV=1
1399,B5EXA8,396,340,0.0058,20.7,1,1,0.0087,20.2,282,363,0.80,L-lactate dehydrogenase OS=Salmonella agona (strain SL483) OX=454166 GN=lldD PE=3 SV=1
1400,B5FLH2,396,340,0.0058,20.7,1,1,0.0087,20.2,282,363,0.80,L-lactate dehydrogenase OS=Salmonella dublin (strain CT_02021853) OX=439851 GN=lldD PE=3 SV=1
1401,Q8ZL61,396,340,0.0058,20.7,1,1,0.0087,20.2,282,363,0.80,L-lactate dehydrogenase OS=Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720) OX=99287 GN=lldD PE=3 SV=1
1402,A9MLC3,396,340,0.0058,20.7,1,1,0.0087,20.2,282,363,0.80,L-lactate dehydrogenase OS=Salmonella arizonae (strain ATCC BAA-731 / CDC346-86 / RSK2980) OX=41514 GN=lldD PE=3 SV=1
1403,Q21U05,325,340,0.0058,20.7,1,1,0.011,19.8,191,237,0.85,GMP reductase OS=Rhodoferax ferrireducens (strain ATCC BAA-621 / DSM 15236 / T118) OX=338969 GN=guaC PE=3 SV=1
1404,P46539,313,340,0.0058,20.7,1,1,0.0058,20.7,225,267,0.92,"Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit OS=Bacillus caldolyticus OX=1394 GN=pyrD PE=3 SV=1"
1405,Q5L0U1,313,340,0.0058,20.7,1,1,0.0058,20.7,225,267,0.92,"Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit OS=Geobacillus kaustophilus (strain HTA426) OX=235909 GN=pyrD PE=3 SV=1"
1406,B4T986,396,340,0.0059,20.7,1,1,0.0091,20.1,282,363,0.80,L-lactate dehydrogenase OS=Salmonella heidelberg (strain SL476) OX=454169 GN=lldD PE=3 SV=1
1407,Q0SWI9,221,340,0.006,20.7,1,1,0.023,18.8,110,205,0.82,Putative N-acetylmannosamine-6-phosphate 2-epimerase OS=Clostridium perfringens (strain SM101 / Type A) OX=289380 GN=nanE PE=3 SV=1
1408,B5XLI1,327,340,0.006,20.7,1,1,0.016,19.3,197,240,0.87,GMP reductase OS=Streptococcus pyogenes serotype M49 (strain NZ131) OX=471876 GN=guaC PE=3 SV=1
1409,B4TZU7,396,340,0.006,20.7,1,1,0.0091,20.1,282,363,0.80,L-lactate dehydrogenase OS=Salmonella schwarzengrund (strain CVM19633) OX=439843 GN=lldD PE=3 SV=1
1410,P0DB90,327,340,0.006,20.7,1,1,0.016,19.3,197,240,0.87,GMP reductase OS=Streptococcus pyogenes serotype M3 (strain ATCC BAA-595 / MGAS315) OX=198466 GN=guaC PE=3 SV=1
1411,P0DB91,327,340,0.006,20.7,1,1,0.016,19.3,197,240,0.87,GMP reductase OS=Streptococcus pyogenes serotype M3 (strain SSI-1) OX=193567 GN=guaC PE=3 SV=1
1412,Q1JGV8,327,340,0.006,20.7,1,1,0.016,19.3,197,240,0.87,GMP reductase OS=Streptococcus pyogenes serotype M2 (strain MGAS10270) OX=370552 GN=guaC PE=3 SV=2
1413,B1I4M6,307,340,0.006,20.7,1,1,0.006,20.7,229,277,0.89,"Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit OS=Desulforudis audaxviator (strain MP104C) OX=477974 GN=pyrD PE=3 SV=1"
1414,Q99ZQ1,327,340,0.0061,20.7,1,1,0.017,19.2,197,240,0.87,GMP reductase OS=Streptococcus pyogenes serotype M1 OX=301447 GN=guaC PE=3 SV=1
1415,P50098,512,340,0.0061,20.7,1,2,21,9.1,57,100,0.84,Inosine-5'-monophosphate dehydrogenase OS=Trypanosoma brucei brucei OX=5702 PE=1 SV=1
1416,P50098,512,340,0.0061,20.7,2,2,20,9.1,347,400,0.72,Inosine-5'-monophosphate dehydrogenase OS=Trypanosoma brucei brucei OX=5702 PE=1 SV=1
1417,B5YIB4,244,340,0.0061,20.7,1,2,28,8.6,57,111,0.86,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Thermodesulfovibrio yellowstonii (strain ATCC 51303 / DSM 11347 / YP87) OX=289376 GN=hisA PE=3 SV=1
1418,B5YIB4,244,340,0.0061,20.7,2,2,10,10.1,182,209,0.84,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Thermodesulfovibrio yellowstonii (strain ATCC 51303 / DSM 11347 / YP87) OX=289376 GN=hisA PE=3 SV=1
1419,Q48TL6,327,340,0.0061,20.7,1,1,0.016,19.3,197,240,0.87,GMP reductase OS=Streptococcus pyogenes serotype M28 (strain MGAS6180) OX=319701 GN=guaC PE=3 SV=2
1420,B8DQX6,259,340,0.0061,20.7,1,2,91,7.0,62,102,0.86,Imidazole glycerol phosphate synthase subunit HisF OS=Desulfovibrio vulgaris (strain Miyazaki F / DSM 19637) OX=883 GN=hisF PE=3 SV=1
1421,B8DQX6,259,340,0.0061,20.7,2,2,1.9,12.5,190,221,0.82,Imidazole glycerol phosphate synthase subunit HisF OS=Desulfovibrio vulgaris (strain Miyazaki F / DSM 19637) OX=883 GN=hisF PE=3 SV=1
1422,A1WTJ3,342,340,0.0061,20.7,1,1,0.0089,20.1,285,319,0.80,Dihydroorotate dehydrogenase (quinone) OS=Halorhodospira halophila (strain DSM 244 / SL1) OX=349124 GN=pyrD PE=3 SV=1
1423,Q5HPK5,325,340,0.0061,20.7,1,1,0.028,18.5,197,239,0.88,GMP reductase OS=Staphylococcus epidermidis (strain ATCC 35984 / RP62A) OX=176279 GN=guaC PE=3 SV=1
1424,Q8CPC9,325,340,0.0061,20.7,1,1,0.028,18.5,197,239,0.88,GMP reductase OS=Staphylococcus epidermidis (strain ATCC 12228 / FDA PCI 1200) OX=176280 GN=guaC PE=3 SV=1
1425,B0TGQ8,309,340,0.0061,20.7,1,1,0.011,19.8,227,276,0.89,"Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit OS=Heliobacterium modesticaldum (strain ATCC 51547 / Ice1) OX=498761 GN=pyrD PE=3 SV=1"
1426,Q65EG3,252,340,0.0063,20.6,1,2,6.4,10.8,60,108,0.86,Imidazole glycerol phosphate synthase subunit HisF OS=Bacillus licheniformis (strain ATCC 14580 / DSM 13 / JCM 2505 / NBRC 12200 / NCIMB 9375 / NRRL NRS-1264 / Gibson 46) OX=279010 GN=hisF PE=3 SV=1
1427,Q65EG3,252,340,0.0063,20.6,2,2,44,8.0,187,219,0.75,Imidazole glycerol phosphate synthase subunit HisF OS=Bacillus licheniformis (strain ATCC 14580 / DSM 13 / JCM 2505 / NBRC 12200 / NCIMB 9375 / NRRL NRS-1264 / Gibson 46) OX=279010 GN=hisF PE=3 SV=1
1428,Q97DK4,327,340,0.0063,20.6,1,1,0.024,18.7,197,241,0.88,GMP reductase OS=Clostridium acetobutylicum (strain ATCC 824 / DSM 792 / JCM 1419 / LMG 5710 / VKM B-1787) OX=272562 GN=guaC PE=3 SV=1
1429,Q8EWM9,230,340,0.0063,20.6,1,1,0.013,19.6,131,214,0.71,Putative N-acetylmannosamine-6-phosphate 2-epimerase OS=Mycoplasma penetrans (strain HF-2) OX=272633 GN=nanE PE=3 SV=1
1430,C0Q1T7,396,340,0.0064,20.6,1,1,0.009,20.1,283,363,0.80,L-lactate dehydrogenase OS=Salmonella paratyphi C (strain RKS4594) OX=476213 GN=lldD PE=3 SV=1
1431,P65171,375,340,0.0064,20.6,1,2,1.2,13.1,154,218,0.71,Uncharacterized oxidoreductase Mb3444c OS=Mycobacterium bovis (strain ATCC BAA-935 / AF2122/97) OX=233413 GN=BQ2027_MB3444C PE=3 SV=1
1432,P65171,375,340,0.0064,20.6,2,2,25,8.8,254,297,0.82,Uncharacterized oxidoreductase Mb3444c OS=Mycobacterium bovis (strain ATCC BAA-935 / AF2122/97) OX=233413 GN=BQ2027_MB3444C PE=3 SV=1
1433,P9WKI4,375,340,0.0064,20.6,1,2,1.2,13.1,154,218,0.71,Uncharacterized oxidoreductase MT3518 OS=Mycobacterium tuberculosis (strain CDC 1551 / Oshkosh) OX=83331 GN=guaB3 PE=3 SV=1
1434,P9WKI4,375,340,0.0064,20.6,2,2,25,8.8,254,297,0.82,Uncharacterized oxidoreductase MT3518 OS=Mycobacterium tuberculosis (strain CDC 1551 / Oshkosh) OX=83331 GN=guaB3 PE=3 SV=1
1435,P9WKI5,375,340,0.0064,20.6,1,2,1.2,13.1,154,218,0.71,Uncharacterized oxidoreductase Rv3410c OS=Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv) OX=83332 GN=guaB3 PE=1 SV=1
1436,P9WKI5,375,340,0.0064,20.6,2,2,25,8.8,254,297,0.82,Uncharacterized oxidoreductase Rv3410c OS=Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv) OX=83332 GN=guaB3 PE=1 SV=1
1437,A0RBM1,239,340,0.0064,20.6,1,2,3.1,11.8,63,108,0.90,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Bacillus thuringiensis (strain Al Hakam) OX=412694 GN=hisA PE=3 SV=1
1438,A0RBM1,239,340,0.0064,20.6,2,2,25,8.8,179,221,0.86,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Bacillus thuringiensis (strain Al Hakam) OX=412694 GN=hisA PE=3 SV=1
1439,C1EMQ6,239,340,0.0064,20.6,1,2,3.1,11.8,63,108,0.90,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Bacillus cereus (strain 03BB102) OX=572264 GN=hisA PE=3 SV=1
1440,C1EMQ6,239,340,0.0064,20.6,2,2,25,8.8,179,221,0.86,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Bacillus cereus (strain 03BB102) OX=572264 GN=hisA PE=3 SV=1
1441,A0AG16,240,340,0.0065,20.6,1,2,6,10.8,63,111,0.91,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Listeria welshimeri serovar 6b (strain ATCC 35897 / DSM 20650 / CIP 8149 / NCTC 11857 / SLCC 5334 / V8) OX=386043 GN=hisA PE=3 SV=1
1442,A0AG16,240,340,0.0065,20.6,2,2,54,7.7,185,221,0.88,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Listeria welshimeri serovar 6b (strain ATCC 35897 / DSM 20650 / CIP 8149 / NCTC 11857 / SLCC 5334 / V8) OX=386043 GN=hisA PE=3 SV=1
1443,Q8Z2E5,396,340,0.0065,20.6,1,1,0.01,20.0,282,363,0.80,L-lactate dehydrogenase OS=Salmonella typhi OX=90370 GN=lldD PE=3 SV=1
1444,Q5SKD9,293,340,0.0066,20.6,1,1,0.0066,20.6,192,240,0.89,Pyridoxal 5'-phosphate synthase subunit PdxS OS=Thermus thermophilus (strain HB8 / ATCC 27634 / DSM 579) OX=300852 GN=pdxS PE=1 SV=2
1445,Q72KG1,293,340,0.0066,20.6,1,1,0.0066,20.6,192,240,0.89,Pyridoxal 5'-phosphate synthase subunit PdxS OS=Thermus thermophilus (strain HB27 / ATCC BAA-163 / DSM 7039) OX=262724 GN=pdxS PE=3 SV=1
1446,Q5WFJ4,304,340,0.0067,20.5,1,1,0.013,19.6,225,269,0.92,"Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit OS=Bacillus clausii (strain KSM-K16) OX=66692 GN=pyrD PE=3 SV=1"
1447,Q3AD49,243,340,0.0068,20.5,1,1,0.037,18.1,63,111,0.91,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Carboxydothermus hydrogenoformans (strain ATCC BAA-161 / DSM 6008 / Z-2901) OX=246194 GN=hisA PE=3 SV=1
1448,B9M0L9,245,340,0.0068,20.5,1,2,1.3e+02,6.4,67,105,0.91,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Geobacter daltonii (strain DSM 22248 / JCM 15807 / FRC-32) OX=316067 GN=hisA PE=3 SV=1
1449,B9M0L9,245,340,0.0068,20.5,2,2,0.12,16.5,182,216,0.91,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Geobacter daltonii (strain DSM 22248 / JCM 15807 / FRC-32) OX=316067 GN=hisA PE=3 SV=1
1450,Q8Y9G5,251,340,0.0068,20.5,1,2,9.5,10.2,57,106,0.76,Imidazole glycerol phosphate synthase subunit HisF OS=Listeria monocytogenes serovar 1/2a (strain ATCC BAA-679 / EGD-e) OX=169963 GN=hisF PE=3 SV=1
1451,Q8Y9G5,251,340,0.0068,20.5,2,2,29,8.6,185,214,0.81,Imidazole glycerol phosphate synthase subunit HisF OS=Listeria monocytogenes serovar 1/2a (strain ATCC BAA-679 / EGD-e) OX=169963 GN=hisF PE=3 SV=1
1452,Q58070,306,340,0.0068,20.5,1,1,0.0068,20.5,229,269,0.89,"Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit OS=Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) OX=243232 GN=pyrD PE=3 SV=1"
1453,Q6FFS1,384,340,0.0069,20.5,1,1,0.012,19.7,287,363,0.76,L-lactate dehydrogenase OS=Acinetobacter baylyi (strain ATCC 33305 / BD413 / ADP1) OX=62977 GN=lldD PE=3 SV=1
1454,B2V9M8,252,340,0.0069,20.5,1,2,12,9.9,60,107,0.86,Imidazole glycerol phosphate synthase subunit HisF OS=Sulfurihydrogenibium sp. (strain YO3AOP1) OX=436114 GN=hisF PE=3 SV=1
1455,B2V9M8,252,340,0.0069,20.5,2,2,27,8.7,185,219,0.79,Imidazole glycerol phosphate synthase subunit HisF OS=Sulfurihydrogenibium sp. (strain YO3AOP1) OX=436114 GN=hisF PE=3 SV=1
1456,Q8H3I4,366,340,0.0069,20.5,1,1,0.012,19.7,261,310,0.81,Peroxisomal (S)-2-hydroxy-acid oxidase GLO4 OS=Oryza sativa subsp. japonica OX=39947 GN=GLO4 PE=1 SV=2
1457,B7GFA1,312,340,0.0069,20.5,1,1,0.013,19.6,225,267,0.92,"Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit OS=Anoxybacillus flavithermus (strain DSM 21510 / WK1) OX=491915 GN=pyrD PE=3 SV=1"
1458,Q63DW9,239,340,0.007,20.5,1,2,5.2,11.0,65,108,0.87,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Bacillus cereus (strain ZK / E33L) OX=288681 GN=hisA PE=3 SV=1
1459,Q63DW9,239,340,0.007,20.5,2,2,47,7.9,185,221,0.87,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Bacillus cereus (strain ZK / E33L) OX=288681 GN=hisA PE=3 SV=1
1460,Q5WKW2,295,340,0.007,20.5,1,1,0.015,19.3,196,260,0.82,Pyridoxal 5'-phosphate synthase subunit PdxS OS=Bacillus clausii (strain KSM-K16) OX=66692 GN=pdxS PE=3 SV=1
1461,B2ICL0,276,340,0.0071,20.5,1,2,64,7.5,61,108,0.87,Imidazole glycerol phosphate synthase subunit HisF OS=Beijerinckia indica subsp. indica (strain ATCC 9039 / DSM 1715 / NCIB 8712) OX=395963 GN=hisF PE=3 SV=1
1462,B2ICL0,276,340,0.0071,20.5,2,2,1.4,12.9,185,229,0.82,Imidazole glycerol phosphate synthase subunit HisF OS=Beijerinckia indica subsp. indica (strain ATCC 9039 / DSM 1715 / NCIB 8712) OX=395963 GN=hisF PE=3 SV=1
1463,B1JED1,256,340,0.0071,20.5,1,2,4.4,11.3,58,109,0.88,Imidazole glycerol phosphate synthase subunit HisF OS=Pseudomonas putida (strain W619) OX=390235 GN=hisF PE=3 SV=1
1464,B1JED1,256,340,0.0071,20.5,2,2,33,8.4,192,234,0.77,Imidazole glycerol phosphate synthase subunit HisF OS=Pseudomonas putida (strain W619) OX=390235 GN=hisF PE=3 SV=1
1465,B8H6U2,258,340,0.0071,20.5,1,2,4.8,11.2,60,108,0.88,Imidazole glycerol phosphate synthase subunit HisF OS=Pseudarthrobacter chlorophenolicus (strain ATCC 700700 / DSM 12829 / CIP 107037 / JCM 12360 / KCTC 9906 / NCIMB 13794 / A6) OX=452863 GN=hisF PE=3 SV=1
1466,B8H6U2,258,340,0.0071,20.5,2,2,31,8.5,192,240,0.80,Imidazole glycerol phosphate synthase subunit HisF OS=Pseudarthrobacter chlorophenolicus (strain ATCC 700700 / DSM 12829 / CIP 107037 / JCM 12360 / KCTC 9906 / NCIMB 13794 / A6) OX=452863 GN=hisF PE=3 SV=1
1467,A3M0X0,383,340,0.0071,20.4,1,1,0.014,19.5,284,346,0.80,L-lactate dehydrogenase OS=Acinetobacter baumannii (strain ATCC 17978 / CIP 53.77 / LMG 1025 / NCDC KC755 / 5377) OX=400667 GN=lldD PE=3 SV=2
1468,B0V6L1,383,340,0.0071,20.4,1,1,0.014,19.5,284,346,0.80,L-lactate dehydrogenase OS=Acinetobacter baumannii (strain AYE) OX=509173 GN=lldD PE=3 SV=1
1469,B2I061,383,340,0.0071,20.4,1,1,0.014,19.5,284,346,0.80,L-lactate dehydrogenase OS=Acinetobacter baumannii (strain ACICU) OX=405416 GN=lldD PE=3 SV=1
1470,B7H2H0,383,340,0.0071,20.4,1,1,0.014,19.5,284,346,0.80,L-lactate dehydrogenase OS=Acinetobacter baumannii (strain AB307-0294) OX=557600 GN=lldD PE=3 SV=1
1471,B7IBS4,383,340,0.0071,20.4,1,1,0.014,19.5,284,346,0.80,L-lactate dehydrogenase OS=Acinetobacter baumannii (strain AB0057) OX=480119 GN=lldD PE=3 SV=1
1472,P26721,261,340,0.0072,20.4,1,2,24,8.8,62,110,0.87,Imidazole glycerol phosphate synthase subunit HisF OS=Azospirillum brasilense OX=192 GN=hisF PE=3 SV=1
1473,P26721,261,340,0.0072,20.4,2,2,4.9,11.1,185,208,0.84,Imidazole glycerol phosphate synthase subunit HisF OS=Azospirillum brasilense OX=192 GN=hisF PE=3 SV=1
1474,B8J249,250,340,0.0072,20.4,1,2,66,7.4,64,105,0.89,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Desulfovibrio desulfuricans (strain ATCC 27774 / DSM 6949 / MB) OX=525146 GN=hisA PE=3 SV=1
