,ids,target_len,query_len,E-value,score_sequence,domain_number,of,i-Evalue,score_domain,from_ali_coord,to_ali_coord,acc,description_of_target
1795,Q97QG5,328,354,0.027,18.5,1,1,0.061,17.3,197,240,0.87,GMP reductase OS=Streptococcus pneumoniae serotype 4 (strain ATCC BAA-334 / TIGR4) OX=170187 GN=guaC PE=3 SV=1
1796,A4XWQ0,340,354,0.027,18.5,1,1,0.053,17.5,260,322,0.78,Dihydroorotate dehydrogenase (quinone) OS=Pseudomonas mendocina (strain ymp) OX=399739 GN=pyrD PE=3 SV=1
1797,Q1I3G7,245,354,0.027,18.5,1,1,0.14,16.2,183,217,0.90,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Pseudomonas entomophila (strain L48) OX=384676 GN=hisA PE=3 SV=1
1798,B9IV00,252,354,0.027,18.5,1,2,66,7.3,56,105,0.83,Imidazole glycerol phosphate synthase subunit HisF OS=Bacillus cereus (strain Q1) OX=361100 GN=hisF PE=3 SV=1
1799,B9IV00,252,354,0.027,18.5,2,2,16,9.4,185,216,0.81,Imidazole glycerol phosphate synthase subunit HisF OS=Bacillus cereus (strain Q1) OX=361100 GN=hisF PE=3 SV=1
1800,A1KJ21,267,354,0.027,18.5,1,2,1.9,12.4,68,122,0.87,Imidazole glycerol phosphate synthase subunit HisF OS=Mycobacterium bovis (strain BCG / Pasteur 1173P2) OX=410289 GN=hisF PE=3 SV=1
1801,A1KJ21,267,354,0.027,18.5,2,2,9.5,10.1,202,245,0.89,Imidazole glycerol phosphate synthase subunit HisF OS=Mycobacterium bovis (strain BCG / Pasteur 1173P2) OX=410289 GN=hisF PE=3 SV=1
1802,C1ANM7,267,354,0.027,18.5,1,2,1.9,12.4,68,122,0.87,Imidazole glycerol phosphate synthase subunit HisF OS=Mycobacterium bovis (strain BCG / Tokyo 172 / ATCC 35737 / TMC 1019) OX=561275 GN=hisF PE=3 SV=1
1803,C1ANM7,267,354,0.027,18.5,2,2,9.5,10.1,202,245,0.89,Imidazole glycerol phosphate synthase subunit HisF OS=Mycobacterium bovis (strain BCG / Tokyo 172 / ATCC 35737 / TMC 1019) OX=561275 GN=hisF PE=3 SV=1
1804,Q7VEW8,267,354,0.027,18.5,1,2,1.9,12.4,68,122,0.87,Imidazole glycerol phosphate synthase subunit HisF OS=Mycobacterium bovis (strain ATCC BAA-935 / AF2122/97) OX=233413 GN=hisF PE=3 SV=1
1805,Q7VEW8,267,354,0.027,18.5,2,2,9.5,10.1,202,245,0.89,Imidazole glycerol phosphate synthase subunit HisF OS=Mycobacterium bovis (strain ATCC BAA-935 / AF2122/97) OX=233413 GN=hisF PE=3 SV=1
1806,Q9YFK2,337,354,0.028,18.4,1,1,0.039,17.9,233,283,0.85,Pyridoxal 5'-phosphate synthase subunit PdxS OS=Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1) OX=272557 GN=pdxS PE=3 SV=1
1807,A8FAD5,294,354,0.028,18.4,1,1,0.028,18.4,194,243,0.80,Pyridoxal 5'-phosphate synthase subunit PdxS OS=Bacillus pumilus (strain SAFR-032) OX=315750 GN=pdxS PE=3 SV=1
1808,C6DF72,245,354,0.029,18.4,1,2,0.49,14.3,56,106,0.88,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Pectobacterium carotovorum subsp. carotovorum (strain PC1) OX=561230 GN=hisA PE=3 SV=1
1809,C6DF72,245,354,0.029,18.4,2,2,1.1e+03,3.3,197,230,0.82,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Pectobacterium carotovorum subsp. carotovorum (strain PC1) OX=561230 GN=hisA PE=3 SV=1
1810,C1CKY8,328,354,0.029,18.4,1,1,0.061,17.3,197,240,0.87,GMP reductase OS=Streptococcus pneumoniae (strain P1031) OX=488223 GN=guaC PE=3 SV=1
1811,Q9JX66,335,354,0.03,18.4,1,1,0.052,17.5,277,315,0.89,Dihydroorotate dehydrogenase (quinone) OS=Neisseria meningitidis serogroup A / serotype 4A (strain DSM 15465 / Z2491) OX=122587 GN=pyrD PE=3 SV=1
1812,A7GWX9,236,354,0.03,18.3,1,2,1,13.3,63,107,0.90,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Campylobacter curvus (strain 525.92) OX=360105 GN=hisA PE=3 SV=1
1813,A7GWX9,236,354,0.03,18.3,2,2,1e+03,3.5,180,221,0.78,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Campylobacter curvus (strain 525.92) OX=360105 GN=hisA PE=3 SV=1
1814,A4JAW9,257,354,0.03,18.3,1,2,3e+02,5.2,64,105,0.85,Imidazole glycerol phosphate synthase subunit HisF OS=Burkholderia vietnamiensis (strain G4 / LMG 22486) OX=269482 GN=hisF PE=3 SV=1
1815,A4JAW9,257,354,0.03,18.3,2,2,2.4,12.1,190,234,0.86,Imidazole glycerol phosphate synthase subunit HisF OS=Burkholderia vietnamiensis (strain G4 / LMG 22486) OX=269482 GN=hisF PE=3 SV=1
1816,C1CR55,328,354,0.03,18.3,1,1,0.061,17.3,197,240,0.87,GMP reductase OS=Streptococcus pneumoniae (strain Taiwan19F-14) OX=487213 GN=guaC PE=3 SV=1
1817,B8ZJR9,328,354,0.03,18.3,1,1,0.061,17.3,197,240,0.87,GMP reductase OS=Streptococcus pneumoniae (strain ATCC 700669 / Spain 23F-1) OX=561276 GN=guaC PE=3 SV=1
1818,Q040Z7,230,354,0.031,18.3,1,1,0.077,17.0,120,213,0.85,Putative N-acetylmannosamine-6-phosphate 2-epimerase OS=Lactobacillus gasseri (strain ATCC 33323 / DSM 20243 / CIP 102991 / JCM 1131 / KCTC 3163 / NCIMB 11718 / AM63) OX=324831 GN=nanE PE=3 SV=1
1819,Q8RDN5,224,354,0.031,18.3,1,1,0.12,16.4,130,209,0.77,Putative N-acetylmannosamine-6-phosphate 2-epimerase OS=Fusobacterium nucleatum subsp. nucleatum (strain ATCC 25586 / DSM 15643 / BCRC 10681 / CIP 101130 / JCM 8532 / KCTC 2640 / LMG 13131 / VPI 4355) OX=190304 GN=nanE PE=1 SV=1
1820,A6LB11,305,354,0.032,18.3,1,1,0.061,17.3,225,266,0.92,"Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit OS=Parabacteroides distasonis (strain ATCC 8503 / DSM 20701 / CIP 104284 / JCM 5825 / NCTC 11152) OX=435591 GN=pyrD PE=3 SV=1"
1821,Q63DW8,252,354,0.032,18.2,1,2,66,7.3,56,105,0.83,Imidazole glycerol phosphate synthase subunit HisF OS=Bacillus cereus (strain ZK / E33L) OX=288681 GN=hisF PE=3 SV=1
1822,Q63DW8,252,354,0.032,18.2,2,2,18,9.2,185,216,0.83,Imidazole glycerol phosphate synthase subunit HisF OS=Bacillus cereus (strain ZK / E33L) OX=288681 GN=hisF PE=3 SV=1
1823,Q13E39,245,354,0.032,18.2,1,2,5.7,10.8,66,106,0.93,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Rhodopseudomonas palustris (strain BisB5) OX=316057 GN=hisA PE=3 SV=1
1824,Q13E39,245,354,0.032,18.2,2,2,3.8,11.4,185,213,0.88,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Rhodopseudomonas palustris (strain BisB5) OX=316057 GN=hisA PE=3 SV=1
1825,Q830K5,211,354,0.032,18.2,1,1,0.056,17.4,133,184,0.83,Thiamine-phosphate synthase OS=Enterococcus faecalis (strain ATCC 700802 / V583) OX=226185 GN=thiE PE=3 SV=1
1826,B2IPN4,328,354,0.032,18.2,1,1,0.077,17.0,197,240,0.87,GMP reductase OS=Streptococcus pneumoniae (strain CGSP14) OX=516950 GN=guaC PE=3 SV=1
1827,Q46CC5,273,354,0.032,18.2,1,2,29,8.5,65,109,0.87,Imidazole glycerol phosphate synthase subunit HisF OS=Methanosarcina barkeri (strain Fusaro / DSM 804) OX=269797 GN=hisF PE=3 SV=1
1828,Q46CC5,273,354,0.032,18.2,2,2,53,7.7,208,243,0.81,Imidazole glycerol phosphate synthase subunit HisF OS=Methanosarcina barkeri (strain Fusaro / DSM 804) OX=269797 GN=hisF PE=3 SV=1
1829,Q047M3,307,354,0.032,18.2,1,1,0.032,18.2,228,272,0.89,Dihydroorotate dehydrogenase A (fumarate) OS=Lactobacillus delbrueckii subsp. bulgaricus (strain ATCC BAA-365) OX=321956 GN=pyrD PE=3 SV=1
1830,Q1G864,307,354,0.032,18.2,1,1,0.032,18.2,228,272,0.89,Dihydroorotate dehydrogenase A (fumarate) OS=Lactobacillus delbrueckii subsp. bulgaricus (strain ATCC 11842 / DSM 20081 / JCM 1002 / NBRC 13953 / NCIMB 11778) OX=390333 GN=pyrD PE=3 SV=1
1831,A8YVZ9,307,354,0.032,18.2,1,1,0.032,18.2,228,272,0.89,Dihydroorotate dehydrogenase A (fumarate) OS=Lactobacillus helveticus (strain DPC 4571) OX=405566 GN=pyrD PE=3 SV=1
1832,Q31E65,246,354,0.033,18.2,1,2,7.8e+02,3.8,76,110,0.81,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Hydrogenovibrio crunogenus (strain XCL-2) OX=317025 GN=hisA PE=3 SV=1
1833,Q31E65,246,354,0.033,18.2,2,2,1.1,13.2,182,217,0.89,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Hydrogenovibrio crunogenus (strain XCL-2) OX=317025 GN=hisA PE=3 SV=1
1834,A8M9N4,205,354,0.033,18.2,1,1,0.057,17.4,90,178,0.69,Thiamine-phosphate synthase OS=Caldivirga maquilingensis (strain ATCC 700844 / DSM 13496 / JCM 10307 / IC-167) OX=397948 GN=thiE PE=3 SV=1
1835,B7JFZ5,252,354,0.034,18.2,1,2,66,7.3,56,105,0.83,Imidazole glycerol phosphate synthase subunit HisF OS=Bacillus cereus (strain AH820) OX=405535 GN=hisF PE=3 SV=1
1836,B7JFZ5,252,354,0.034,18.2,2,2,21,9.0,185,216,0.83,Imidazole glycerol phosphate synthase subunit HisF OS=Bacillus cereus (strain AH820) OX=405535 GN=hisF PE=3 SV=1
1837,P21620,514,354,0.034,18.2,1,2,0.81,13.6,52,105,0.86,Inosine-5'-monophosphate dehydrogenase OS=Leishmania donovani OX=5661 PE=1 SV=1
1838,P21620,514,354,0.034,18.2,2,2,2.8e+02,5.3,345,400,0.66,Inosine-5'-monophosphate dehydrogenase OS=Leishmania donovani OX=5661 PE=1 SV=1
1839,A8MK92,209,354,0.034,18.2,1,1,0.055,17.5,112,196,0.73,Thiamine-phosphate synthase OS=Alkaliphilus oremlandii (strain OhILAs) OX=350688 GN=thiE PE=3 SV=1
1840,A6GY75,251,354,0.034,18.2,1,2,1.6,12.7,54,103,0.86,Imidazole glycerol phosphate synthase subunit HisF OS=Flavobacterium psychrophilum (strain ATCC 49511 / DSM 21280 / CIP 103535 / JIP02/86) OX=402612 GN=hisF PE=3 SV=1
1841,A6GY75,251,354,0.034,18.2,2,2,8.5e+02,3.7,190,228,0.77,Imidazole glycerol phosphate synthase subunit HisF OS=Flavobacterium psychrophilum (strain ATCC 49511 / DSM 21280 / CIP 103535 / JIP02/86) OX=402612 GN=hisF PE=3 SV=1
1842,A4G9I6,254,354,0.034,18.1,1,2,9.1e+02,3.6,63,104,0.89,Imidazole glycerol phosphate synthase subunit HisF OS=Herminiimonas arsenicoxydans OX=204773 GN=hisF PE=3 SV=1
1843,A4G9I6,254,354,0.034,18.1,2,2,0.47,14.4,186,230,0.81,Imidazole glycerol phosphate synthase subunit HisF OS=Herminiimonas arsenicoxydans OX=204773 GN=hisF PE=3 SV=1
1844,Q8A7Z6,251,354,0.034,18.1,1,2,15,9.5,62,102,0.84,Imidazole glycerol phosphate synthase subunit HisF OS=Bacteroides thetaiotaomicron (strain ATCC 29148 / DSM 2079 / NCTC 10582 / E50 / VPI-5482) OX=226186 GN=hisF PE=3 SV=1
1845,Q8A7Z6,251,354,0.034,18.1,2,2,99,6.8,189,213,0.71,Imidazole glycerol phosphate synthase subunit HisF OS=Bacteroides thetaiotaomicron (strain ATCC 29148 / DSM 2079 / NCTC 10582 / E50 / VPI-5482) OX=226186 GN=hisF PE=3 SV=1
1846,O27281,303,354,0.034,18.1,1,1,0.08,16.9,227,267,0.88,"Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit OS=Methanothermobacter thermautotrophicus (strain ATCC 29096 / DSM 1053 / JCM 10044 / NBRC 100330 / Delta H) OX=187420 GN=pyrD PE=3 SV=1"
1847,O59905,343,354,0.034,18.1,1,1,0.064,17.2,243,294,0.85,Pyridoxal 5'-phosphate synthase subunit PDX1 OS=Cercospora nicotianae OX=29003 GN=PDX1 PE=1 SV=1
1848,Q8PW92,273,354,0.035,18.1,1,2,11,9.9,66,109,0.87,Imidazole glycerol phosphate synthase subunit HisF OS=Methanosarcina mazei (strain ATCC BAA-159 / DSM 3647 / Goe1 / Go1 / JCM 11833 / OCM 88) OX=192952 GN=hisF PE=3 SV=1
1849,Q8PW92,273,354,0.035,18.1,2,2,1.5e+02,6.2,208,237,0.81,Imidazole glycerol phosphate synthase subunit HisF OS=Methanosarcina mazei (strain ATCC BAA-159 / DSM 3647 / Goe1 / Go1 / JCM 11833 / OCM 88) OX=192952 GN=hisF PE=3 SV=1
1850,C5CBK1,256,354,0.035,18.1,1,2,5.1,11.0,54,110,0.87,Imidazole glycerol phosphate synthase subunit HisF OS=Micrococcus luteus (strain ATCC 4698 / DSM 20030 / JCM 1464 / NBRC 3333 / NCIMB 9278 / NCTC 2665 / VKM Ac-2230) OX=465515 GN=hisF PE=3 SV=1
1851,C5CBK1,256,354,0.035,18.1,2,2,2e+02,5.8,190,234,0.79,Imidazole glycerol phosphate synthase subunit HisF OS=Micrococcus luteus (strain ATCC 4698 / DSM 20030 / JCM 1464 / NBRC 3333 / NCIMB 9278 / NCTC 2665 / VKM Ac-2230) OX=465515 GN=hisF PE=3 SV=1
1852,B5E4Y3,328,354,0.035,18.1,1,1,0.077,17.0,198,240,0.88,GMP reductase OS=Streptococcus pneumoniae serotype 19F (strain G54) OX=512566 GN=guaC PE=3 SV=1
1853,A0QHH6,265,354,0.036,18.1,1,2,11,9.9,63,114,0.88,Imidazole glycerol phosphate synthase subunit HisF OS=Mycobacterium avium (strain 104) OX=243243 GN=hisF PE=3 SV=1
1854,A0QHH6,265,354,0.036,18.1,2,2,8.7,10.2,198,240,0.88,Imidazole glycerol phosphate synthase subunit HisF OS=Mycobacterium avium (strain 104) OX=243243 GN=hisF PE=3 SV=1
1855,P60666,265,354,0.036,18.1,1,2,11,9.9,63,114,0.88,Imidazole glycerol phosphate synthase subunit HisF OS=Mycolicibacterium paratuberculosis (strain ATCC BAA-968 / K-10) OX=262316 GN=hisF PE=3 SV=1
1856,P60666,265,354,0.036,18.1,2,2,8.7,10.2,198,240,0.88,Imidazole glycerol phosphate synthase subunit HisF OS=Mycolicibacterium paratuberculosis (strain ATCC BAA-968 / K-10) OX=262316 GN=hisF PE=3 SV=1
1857,Q8CQ93,234,354,0.036,18.1,1,2,2.1e+03,2.4,59,106,0.90,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Staphylococcus epidermidis (strain ATCC 12228 / FDA PCI 1200) OX=176280 GN=hisA PE=3 SV=1
1858,Q8CQ93,234,354,0.036,18.1,2,2,0.88,13.5,181,223,0.91,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Staphylococcus epidermidis (strain ATCC 12228 / FDA PCI 1200) OX=176280 GN=hisA PE=3 SV=1
1859,Q3INY2,271,354,0.036,18.1,1,1,0.56,14.1,47,111,0.82,Imidazole glycerol phosphate synthase subunit HisF OS=Natronomonas pharaonis (strain ATCC 35678 / DSM 2160 / CIP 103997 / NBRC 14720 / NCIMB 2260 / Gabara) OX=348780 GN=hisF PE=3 SV=1
1860,C5BMF4,245,354,0.036,18.1,1,2,6.4e+02,4.1,67,106,0.82,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Teredinibacter turnerae (strain ATCC 39867 / T7901) OX=377629 GN=hisA PE=3 SV=1
1861,C5BMF4,245,354,0.036,18.1,2,2,0.6,14.1,180,216,0.76,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Teredinibacter turnerae (strain ATCC 39867 / T7901) OX=377629 GN=hisA PE=3 SV=1
1862,Q88SV5,325,354,0.036,18.1,1,1,0.084,16.9,192,240,0.90,GMP reductase OS=Lactobacillus plantarum (strain ATCC BAA-793 / NCIMB 8826 / WCFS1) OX=220668 GN=guaC PE=3 SV=1
1863,Q3AYT2,255,354,0.037,18.0,1,2,2.3e+02,5.5,66,107,0.93,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Synechococcus sp. (strain CC9902) OX=316279 GN=hisA PE=3 SV=2
1864,Q3AYT2,255,354,0.037,18.0,2,2,4.3,11.2,182,216,0.81,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Synechococcus sp. (strain CC9902) OX=316279 GN=hisA PE=3 SV=2
1865,B8D115,237,354,0.037,18.0,1,2,48,7.8,64,111,0.91,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Halothermothrix orenii (strain H 168 / OCM 544 / DSM 9562) OX=373903 GN=hisA PE=3 SV=1
1866,B8D115,237,354,0.037,18.0,2,2,39,8.1,183,222,0.91,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Halothermothrix orenii (strain H 168 / OCM 544 / DSM 9562) OX=373903 GN=hisA PE=3 SV=1
1867,Q7MPP3,272,354,0.04,17.9,1,2,87,6.9,66,107,0.93,Putative imidazole glycerol phosphate synthase subunit hisF2 OS=Vibrio vulnificus (strain YJ016) OX=196600 GN=hisF2 PE=3 SV=1
1868,Q7MPP3,272,354,0.04,17.9,2,2,24,8.8,187,240,0.80,Putative imidazole glycerol phosphate synthase subunit hisF2 OS=Vibrio vulnificus (strain YJ016) OX=196600 GN=hisF2 PE=3 SV=1
1869,A9VM99,295,354,0.041,17.9,1,1,0.14,16.1,206,244,0.82,Pyridoxal 5'-phosphate synthase subunit PdxS OS=Bacillus mycoides (strain KBAB4) OX=315730 GN=pdxS PE=3 SV=1
1870,Q12UY6,273,354,0.042,17.9,1,2,2.9,11.8,60,114,0.86,Imidazole glycerol phosphate synthase subunit HisF OS=Methanococcoides burtonii (strain DSM 6242 / NBRC 107633 / OCM 468 / ACE-M) OX=259564 GN=hisF PE=3 SV=1
1871,Q12UY6,273,354,0.042,17.9,2,2,6.8e+02,4.0,209,228,0.84,Imidazole glycerol phosphate synthase subunit HisF OS=Methanococcoides burtonii (strain DSM 6242 / NBRC 107633 / OCM 468 / ACE-M) OX=259564 GN=hisF PE=3 SV=1
1872,Q47XB3,258,354,0.042,17.8,1,1,0.23,15.4,38,101,0.88,Imidazole glycerol phosphate synthase subunit HisF OS=Colwellia psychrerythraea (strain 34H / ATCC BAA-681) OX=167879 GN=hisF PE=3 SV=1
1873,B2V6T1,239,354,0.042,17.8,1,2,12,9.7,67,108,0.91,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Sulfurihydrogenibium sp. (strain YO3AOP1) OX=436114 GN=hisA PE=3 SV=1
1874,B2V6T1,239,354,0.042,17.8,2,2,1.5e+02,6.1,187,228,0.75,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Sulfurihydrogenibium sp. (strain YO3AOP1) OX=436114 GN=hisA PE=3 SV=1
1875,Q8TT96,273,354,0.043,17.8,1,2,26,8.6,66,109,0.88,Imidazole glycerol phosphate synthase subunit HisF OS=Methanosarcina acetivorans (strain ATCC 35395 / DSM 2834 / JCM 12185 / C2A) OX=188937 GN=hisF PE=3 SV=1
1876,Q8TT96,273,354,0.043,17.8,2,2,80,7.1,208,250,0.79,Imidazole glycerol phosphate synthase subunit HisF OS=Methanosarcina acetivorans (strain ATCC 35395 / DSM 2834 / JCM 12185 / C2A) OX=188937 GN=hisF PE=3 SV=1
1877,A7GJS8,295,354,0.043,17.8,1,1,0.18,15.8,206,244,0.81,Pyridoxal 5'-phosphate synthase subunit PdxS OS=Bacillus cytotoxicus (strain DSM 22905 / CIP 110041 / 391-98 / NVH 391-98) OX=315749 GN=pdxS PE=3 SV=1
1878,P66920,210,354,0.043,17.8,1,1,0.076,17.0,106,196,0.76,Thiamine-phosphate synthase 2 OS=Streptococcus pneumoniae serotype 4 (strain ATCC BAA-334 / TIGR4) OX=170187 GN=thiE2 PE=3 SV=1
1879,P66921,210,354,0.043,17.8,1,1,0.076,17.0,106,196,0.76,Thiamine-phosphate synthase 2 OS=Streptococcus pneumoniae (strain ATCC BAA-255 / R6) OX=171101 GN=thiE2 PE=3 SV=1
1880,B8E121,295,354,0.043,17.8,1,1,0.043,17.8,194,243,0.86,Pyridoxal 5'-phosphate synthase subunit PdxS OS=Dictyoglomus turgidum (strain Z-1310 / DSM 6724) OX=515635 GN=pdxS PE=3 SV=1
1881,Q5V1G7,302,354,0.043,17.8,1,1,0.066,17.2,202,251,0.91,Pyridoxal 5'-phosphate synthase subunit PdxS OS=Haloarcula marismortui (strain ATCC 43049 / DSM 3752 / JCM 8966 / VKM B-1809) OX=272569 GN=pdxS PE=3 SV=1
1882,Q46WL7,248,354,0.044,17.8,1,2,2.9e+02,5.2,67,109,0.84,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Cupriavidus pinatubonensis (strain JMP 134 / LMG 1197) OX=264198 GN=hisA PE=3 SV=1
1883,Q46WL7,248,354,0.044,17.8,2,2,2.7,11.9,186,226,0.79,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Cupriavidus pinatubonensis (strain JMP 134 / LMG 1197) OX=264198 GN=hisA PE=3 SV=1
1884,A1VMA8,325,354,0.044,17.8,1,1,0.098,16.6,197,237,0.85,GMP reductase OS=Polaromonas naphthalenivorans (strain CJ2) OX=365044 GN=guaC PE=3 SV=1
1885,Q03TT0,328,354,0.044,17.8,1,1,0.081,16.9,193,239,0.88,GMP reductase OS=Lactobacillus brevis (strain ATCC 367 / JCM 1170) OX=387344 GN=guaC PE=3 SV=1
1886,Q609J2,340,354,0.045,17.7,1,1,0.068,17.2,274,323,0.86,Dihydroorotate dehydrogenase (quinone) OS=Methylococcus capsulatus (strain ATCC 33009 / NCIMB 11132 / Bath) OX=243233 GN=pyrD PE=3 SV=1
1887,Q92TB2,247,354,0.046,17.7,1,2,1.2e+03,3.1,66,105,0.89,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Rhizobium meliloti (strain 1021) OX=266834 GN=hisA PE=3 SV=1
1888,Q92TB2,247,354,0.046,17.7,2,2,1.8,12.5,184,214,0.88,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Rhizobium meliloti (strain 1021) OX=266834 GN=hisA PE=3 SV=1
1889,Q7VSY6,269,354,0.046,17.7,1,2,2.1e+02,5.7,75,121,0.88,Imidazole glycerol phosphate synthase subunit HisF OS=Bordetella pertussis (strain Tohama I / ATCC BAA-589 / NCTC 13251) OX=257313 GN=hisF PE=3 SV=1
1890,Q7VSY6,269,354,0.046,17.7,2,2,6.1,10.7,201,243,0.81,Imidazole glycerol phosphate synthase subunit HisF OS=Bordetella pertussis (strain Tohama I / ATCC BAA-589 / NCTC 13251) OX=257313 GN=hisF PE=3 SV=1
1891,Q7WDX9,269,354,0.046,17.7,1,2,2.1e+02,5.7,75,121,0.88,Imidazole glycerol phosphate synthase subunit HisF OS=Bordetella bronchiseptica (strain ATCC BAA-588 / NCTC 13252 / RB50) OX=257310 GN=hisF PE=3 SV=1
1892,Q7WDX9,269,354,0.046,17.7,2,2,6.1,10.7,201,243,0.81,Imidazole glycerol phosphate synthase subunit HisF OS=Bordetella bronchiseptica (strain ATCC BAA-588 / NCTC 13252 / RB50) OX=257310 GN=hisF PE=3 SV=1
1893,B7HII3,295,354,0.046,17.7,1,1,0.15,16.1,206,244,0.81,Pyridoxal 5'-phosphate synthase subunit PdxS OS=Bacillus cereus (strain B4264) OX=405532 GN=pdxS PE=3 SV=1
1894,Q81JC6,295,354,0.046,17.7,1,1,0.15,16.1,206,244,0.81,Pyridoxal 5'-phosphate synthase subunit PdxS OS=Bacillus cereus (strain ATCC 14579 / DSM 31 / JCM 2152 / NBRC 15305 / NCIMB 9373 / NRRL B-3711) OX=226900 GN=pdxS PE=3 SV=2
1895,B9IYH8,295,354,0.047,17.7,1,1,0.14,16.2,204,243,0.81,Pyridoxal 5'-phosphate synthase subunit PdxS OS=Bacillus cereus (strain Q1) OX=361100 GN=pdxS PE=3 SV=1
1896,B6YQ30,252,354,0.047,17.7,1,2,1.1,13.1,61,107,0.88,Imidazole glycerol phosphate synthase subunit HisF OS=Azobacteroides pseudotrichonymphae genomovar. CFP2 OX=511995 GN=hisF PE=3 SV=1
1897,B6YQ30,252,354,0.047,17.7,2,2,1.9e+03,2.5,191,229,0.76,Imidazole glycerol phosphate synthase subunit HisF OS=Azobacteroides pseudotrichonymphae genomovar. CFP2 OX=511995 GN=hisF PE=3 SV=1
1898,Q82A99,251,354,0.047,17.7,1,2,27,8.6,62,109,0.89,Imidazole glycerol phosphate synthase subunit HisF OS=Streptomyces avermitilis (strain ATCC 31267 / DSM 46492 / JCM 5070 / NBRC 14893 / NCIMB 12804 / NRRL 8165 / MA-4680) OX=227882 GN=hisF PE=3 SV=1
1899,Q82A99,251,354,0.047,17.7,2,2,46,7.9,186,229,0.91,Imidazole glycerol phosphate synthase subunit HisF OS=Streptomyces avermitilis (strain ATCC 31267 / DSM 46492 / JCM 5070 / NBRC 14893 / NCIMB 12804 / NRRL 8165 / MA-4680) OX=227882 GN=hisF PE=3 SV=1
1900,Q46CL4,365,354,0.047,17.7,1,1,0.047,17.7,261,291,0.86,Isopentenyl-diphosphate delta-isomerase OS=Methanosarcina barkeri (strain Fusaro / DSM 804) OX=269797 GN=fni PE=3 SV=1
1901,Q9AT63,309,354,0.047,17.7,1,1,0.078,17.0,210,256,0.87,Probable pyridoxal 5'-phosphate synthase subunit PDX1 OS=Ginkgo biloba OX=3311 GN=PDX1 PE=2 SV=1
1902,A1WR23,245,354,0.047,17.7,1,2,1e+03,3.4,68,109,0.85,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Verminephrobacter eiseniae (strain EF01-2) OX=391735 GN=hisA PE=3 SV=1
1903,A1WR23,245,354,0.047,17.7,2,2,0.75,13.7,186,226,0.81,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Verminephrobacter eiseniae (strain EF01-2) OX=391735 GN=hisA PE=3 SV=1
